MONTH,AREA,TERRITORY,CHANNEL,PACKAGE,IMPRESSIONS,REACH,FREQUENCY,VIEWABLE_IMPRESSIONS,VIEWABILITY_RATE,CLICKS,COST,CTR,AVG_CPC,CPM,POST_VIEW_SESSIONS,POST_CLICK_SESSIONS
2025-09,Area_3,T041,Display,P_09,1305789,372309,3.51,1083455,0.8297,1738,267727.33,0.00133,154.04,205.03,7053,1468
2025-10,Area_3,T041,Display,P_10,367598,213553,1.72,202506,0.5509,1291,92062.92,0.00351,71.31,250.44,5213,1576
2025-11,Area_3,T041,Display,P_11,1917998,687391,2.79,1245318,0.6493,5042,435561.78,0.00263,86.39,227.09,16426,4458
2025-12,Area_3,T041,Display,P_12,430699,113427,3.80,238466,0.5537,1047,74966.16,0.00243,71.60,174.06,9922,1510
2025-01,Area_11,T140,Display,P_01,1321904,356011,3.71,735944,0.5567,926,330726.66,0.00070,357.16,250.19,4084,1218
2025-02,Area_11,T140,Display,P_02,609121,253006,2.41,408516,0.6707,2761,80024.72,0.00453,28.98,131.38,22862,2269
2025-03,Area_11,T140,Display,P_03,135162,37062,3.65,108816,0.8051,789,26703.11,0.00584,33.84,197.56,3338,906
2025-04,Area_11,T140,Display,P_04,1454470,381494,3.81,1162985,0.7996,2995,304807.54,0.00206,101.77,209.57,23272,2611
2025-05,Area_11,T140,Display,P_05,424581,234640,1.81,304621,0.7175,1736,116122.76,0.00409,66.89,273.50,14090,1924
2025-06,Area_11,T140,Display,P_06,1857222,1042926,1.78,1547679,0.8333,2497,254512.41,0.00134,101.93,137.04,16211,2184
2025-07,Area_11,T140,Display,P_07,493812,267183,1.85,320064,0.6482,2933,61870.76,0.00594,21.09,125.29,14193,3756
2025-08,Area_11,T140,Display,P_08,285517,83754,3.41,175649,0.6152,1443,58664.18,0.00505,40.65,205.47,9588,2009
2025-09,Area_11,T140,Display,P_09,967370,372872,2.59,729354,0.7540,3686,30566.85,0.00381,8.29,31.60,19699,3950
2025-10,Area_11,T140,Display,P_10,1839098,635559,2.89,1512338,0.8223,1543,122919.66,0.00084,79.66,66.84,11529,2214
2025-11,Area_11,T140,Display,P_11,1613268,578343,2.79,1055201,0.6541,8519,260103.69,0.00528,30.53,161.23,35656,9064
2025-12,Area_11,T140,Display,P_12,1383989,907638,1.52,1034264,0.7473,6668,102965.48,0.00482,15.44,74.40,47685,7204
2025-01,Area_12,T157,Display,P_01,1856034,644990,2.88,1050535,0.5660,1153,415929.56,0.00062,360.74,224.10,4018,1146
2025-02,Area_12,T157,Display,P_02,1422380,553222,2.57,872234,0.6132,7147,306768.99,0.00502,42.92,215.67,39979,8774
2025-03,Area_12,T157,Display,P_03,1598388,811183,1.97,1193523,0.7467,5504,64713.05,0.00344,11.76,40.49,51927,6682
2025-04,Area_12,T157,Display,P_04,1447278,381994,3.79,873592,0.6036,1863,286393.23,0.00129,153.73,197.88,15109,2590
2025-05,Area_12,T157,Display,P_05,1706213,843113,2.02,987953,0.5790,2695,210394.48,0.00158,78.07,123.31,9203,3005
2025-06,Area_12,T157,Display,P_06,1844419,638247,2.89,1457744,0.7904,10346,370830.13,0.00561,35.84,201.06,42031,8922
2025-07,Area_12,T157,Display,P_07,1885118,854180,2.21,1066861,0.5659,10734,251067.22,0.00569,23.39,133.18,34426,9736
2025-08,Area_12,T157,Display,P_08,1154456,397706,2.90,836177,0.7243,5646,112748.30,0.00489,19.97,97.66,37800,7466
2025-09,Area_12,T157,Display,P_09,970698,436847,2.22,648387,0.6680,726,276977.91,0.00075,381.51,285.34,3404,898
2025-10,Area_12,T157,Display,P_10,1947934,695445,2.80,1153254,0.5920,3313,119925.20,0.00170,36.20,61.57,17549,4465
2025-11,Area_12,T157,Display,P_11,1831424,760557,2.41,1154910,0.6306,7836,488091.98,0.00428,62.29,266.51,45200,10284
2025-12,Area_12,T157,Display,P_12,1583688,917346,1.73,1287621,0.8131,6676,149668.62,0.00422,22.42,94.51,56739,9720
2025-01,Area_13,T171,Display,P_01,665541,270021,2.46,443114,0.6658,3471,151435.85,0.00522,43.63,227.54,24619,5180
2025-02,Area_13,T171,Display,P_02,1621389,1030818,1.57,1277775,0.7881,3661,386442.69,0.00226,105.56,238.34,23116,4527
2025-03,Area_13,T171,Display,P_03,1845434,914216,2.02,1253885,0.6795,5964,467518.23,0.00323,78.39,253.34,28517,5519
2025-04,Area_13,T171,Display,P_04,1188477,534033,2.23,827937,0.6966,6701,274299.35,0.00564,40.93,230.80,65723,6805
2025-05,Area_13,T171,Display,P_05,935850,255233,3.67,713725,0.7626,4018,93969.10,0.00429,23.39,100.41,31019,3555
2025-06,Area_13,T171,Display,P_06,1534884,973563,1.58,1205966,0.7857,5295,76276.76,0.00345,14.41,49.70,48384,5858
2025-07,Area_13,T171,Display,P_07,601536,204609,2.94,384879,0.6398,440,110635.92,0.00073,251.45,183.92,4277,510
2025-08,Area_13,T171,Display,P_08,785992,478048,1.64,650573,0.8277,4129,209266.16,0.00525,50.68,266.24,37917,3558
2025-09,Area_13,T171,Display,P_09,1150738,512542,2.25,640780,0.5568,6498,200734.39,0.00565,30.89,174.44,35918,7177
2025-10,Area_13,T171,Display,P_10,1239481,428223,2.89,801551,0.6467,3170,156655.63,0.00256,49.42,126.39,21531,2871
2025-11,Area_13,T171,Display,P_11,920012,280379,3.28,667908,0.7260,810,79275.44,0.00088,97.87,86.17,7086,1166
2025-12,Area_13,T171,Display,P_12,254510,131448,1.94,206076,0.8097,282,74167.10,0.00111,263.00,291.41,1965,385
2025-01,Area_13,T170,Display,P_01,436747,157569,2.77,251431,0.5757,477,122967.29,0.00109,257.79,281.55,1463,545
2025-02,Area_13,T170,Display,P_02,579899,292702,1.98,472529,0.8148,3160,167207.72,0.00545,52.91,288.34,21417,4274
2025-03,Area_13,T170,Display,P_03,178376,51269,3.48,142230,0.7974,112,33465.86,0.00063,298.80,187.61,609,120
2025-04,Area_13,T170,Display,P_04,825659,410973,2.01,466662,0.5652,766,143551.10,0.00093,187.40,173.86,3248,1139
2025-05,Area_13,T170,Display,P_05,1778259,453980,3.92,1377822,0.7748,8017,96519.83,0.00451,12.04,54.28,35009,6945
2025-06,Area_13,T170,Display,P_06,1944325,689361,2.82,1417140,0.7289,11027,256934.56,0.00567,23.30,132.15,47207,15963
2025-07,Area_13,T170,Display,P_07,996063,477339,2.09,625211,0.6277,4502,258901.18,0.00452,57.51,259.92,31334,6054
2025-08,Area_13,T170,Display,P_08,531997,202179,2.63,408090,0.7671,415,129149.19,0.00078,311.20,242.76,2184,416
2025-09,Area_13,T170,Display,P_09,1535324,455096,3.37,1060876,0.6910,3165,107870.48,0.00206,34.08,70.26,23260,2711
2025-10,Area_13,T170,Display,P_10,705440,388999,1.81,393728,0.5581,461,43341.91,0.00065,94.02,61.44,1875,535
2025-11,Area_13,T170,Display,P_11,1544258,555256,2.78,1294799,0.8385,6226,215475.36,0.00403,34.61,139.53,51522,8281
2025-12,Area_13,T170,Display,P_12,1655471,709603,2.33,969012,0.5853,2056,231284.70,0.00124,112.49,139.71,12812,2206
2025-01,Area_3,T035,Display,P_01,1144510,610576,1.87,832197,0.7271,2843,242725.72,0.00248,85.38,212.08,13136,2433
2025-02,Area_3,T035,Display,P_02,1105834,329817,3.35,860085,0.7778,3830,286991.86,0.00346,74.93,259.53,33659,3909
2025-03,Area_3,T035,Display,P_03,1936506,578858,3.35,1530424,0.7903,5487,541099.83,0.00283,98.61,279.42,40134,5175
2025-04,Area_3,T035,Display,P_04,220873,71097,3.11,170262,0.7709,1121,8662.27,0.00508,7.73,39.22,9626,1389
2025-05,Area_3,T035,Display,P_05,1866649,799510,2.33,1441535,0.7723,3534,341510.99,0.00189,96.64,182.95,34058,3899
2025-06,Area_3,T035,Display,P_06,1000359,379303,2.64,671575,0.6713,4982,139652.29,0.00498,28.03,139.60,20667,4732
2025-07,Area_3,T035,Display,P_07,106182,58661,1.81,87785,0.8267,410,14298.47,0.00386,34.87,134.66,1976,420
2025-08,Area_3,T035,Display,P_08,1431584,426385,3.36,946504,0.6612,2087,189195.21,0.00146,90.65,132.16,7559,2454
2025-09,Area_3,T035,Display,P_09,660660,341578,1.93,490561,0.7425,3179,174739.61,0.00481,54.97,264.49,24515,3971
2025-10,Area_3,T035,Display,P_10,511725,224187,2.28,431182,0.8426,2650,137317.94,0.00518,51.82,268.34,20469,2670
2025-11,Area_3,T035,Display,P_11,794386,259438,3.06,620171,0.7807,4642,195242.44,0.00584,42.06,245.78,34768,4826
2025-12,Area_3,T035,Display,P_12,568454,175434,3.24,395514,0.6958,1348,112320.04,0.00237,83.32,197.59,7573,1849
2025-01,Area_3,T030,Display,P_01,1782902,571392,3.12,1090489,0.6116,5891,404991.52,0.00330,68.75,227.15,42426,8525
2025-02,Area_3,T030,Display,P_02,533065,279350,1.91,429152,0.8051,1896,17708.19,0.00356,9.34,33.22,12260,2294
2025-03,Area_3,T030,Display,P_03,1026932,308136,3.33,841834,0.8198,5642,204723.15,0.00549,36.29,199.35,26535,4757
2025-04,Area_3,T030,Display,P_04,242209,104890,2.31,151724,0.6264,664,64465.21,0.00274,97.09,266.16,2960,541
2025-05,Area_3,T030,Display,P_05,1556908,471649,3.30,983236,0.6315,8428,47619.35,0.00541,5.65,30.59,54069,8563
2025-06,Area_3,T030,Display,P_06,112078,41740,2.69,83094,0.7414,238,5652.47,0.00212,23.75,50.43,2369,215
2025-07,Area_3,T030,Display,P_07,1712516,873558,1.96,1427612,0.8336,1997,458047.30,0.00117,229.37,267.47,13789,2442
2025-08,Area_3,T030,Display,P_08,233321,144795,1.61,192747,0.8261,198,34362.99,0.00085,173.55,147.28,881,206
2025-09,Area_3,T030,Display,P_09,1789472,839533,2.13,1034467,0.5781,4452,499778.93,0.00249,112.26,279.29,30348,5753
2025-10,Area_3,T030,Display,P_10,1024187,417702,2.45,769166,0.7510,4621,98640.78,0.00451,21.35,96.31,42446,5173
2025-11,Area_3,T030,Display,P_11,1722814,748116,2.30,1234072,0.7163,2089,322816.07,0.00121,154.53,187.38,8681,2527
2025-12,Area_3,T030,Display,P_12,1747868,752023,2.32,1316291,0.7531,5553,205599.35,0.00318,37.02,117.63,18841,5806
2025-01,Area_5,T070,Display,P_01,1471421,447289,3.29,1074851,0.7305,7446,227136.17,0.00506,30.50,154.37,33259,10166
2025-02,Area_5,T070,Display,P_02,1593255,461839,3.45,1281461,0.8043,7524,424536.94,0.00472,56.42,266.46,68311,9695
2025-03,Area_5,T070,Display,P_03,1392794,375530,3.71,941829,0.6762,6805,301944.57,0.00489,44.37,216.79,63842,9232
2025-04,Area_5,T070,Display,P_04,1913932,888710,2.15,1313058,0.6861,3265,531126.46,0.00171,162.67,277.51,16463,3905
2025-05,Area_5,T070,Display,P_05,561717,345183,1.63,462968,0.8242,2229,42859.11,0.00397,19.23,76.30,12106,2870
2025-06,Area_5,T070,Display,P_06,1426252,471016,3.03,1203275,0.8437,5122,328417.00,0.00359,64.12,230.27,27352,5137
2025-07,Area_5,T070,Display,P_07,278365,146292,1.90,181513,0.6521,602,79961.56,0.00216,132.83,287.25,5980,861
2025-08,Area_5,T070,Display,P_08,1411518,706044,2.00,785530,0.5565,856,205958.47,0.00061,240.61,145.91,4651,848
2025-09,Area_5,T070,Display,P_09,1566005,690246,2.27,1174043,0.7497,4295,454124.87,0.00274,105.73,289.99,19154,3579
2025-10,Area_5,T070,Display,P_10,361217,168658,2.14,263515,0.7295,364,52074.13,0.00101,143.06,144.16,2790,441
2025-11,Area_5,T070,Display,P_11,1865716,866565,2.15,1240893,0.6651,5627,428479.80,0.00302,76.15,229.66,20536,5376
2025-12,Area_5,T070,Display,P_12,423169,172667,2.45,260178,0.6148,2480,29132.06,0.00586,11.75,68.84,11589,3448
2025-01,Area_4,T053,Display,P_01,195742,108223,1.81,151122,0.7720,894,26870.81,0.00457,30.06,137.28,8924,817
2025-02,Area_4,T053,Display,P_02,1311877,409744,3.20,725129,0.5527,7768,192166.27,0.00592,24.74,146.48,71312,9074
2025-03,Area_4,T053,Display,P_03,1482595,772214,1.92,1243618,0.8388,6276,354499.39,0.00423,56.48,239.11,52772,8876
2025-04,Area_4,T053,Display,P_04,213736,74307,2.88,119985,0.5614,514,23846.60,0.00240,46.39,111.57,1563,648
2025-05,Area_4,T053,Display,P_05,1475563,427525,3.45,1177216,0.7978,6505,399734.06,0.00441,61.45,270.90,54309,7013
2025-06,Area_4,T053,Display,P_06,1721611,730307,2.36,949229,0.5514,7767,437225.65,0.00451,56.29,253.96,25460,8891
2025-07,Area_4,T053,Display,P_07,155692,40786,3.82,127660,0.8200,756,24703.60,0.00486,32.68,158.67,5727,1065
2025-08,Area_4,T053,Display,P_08,1915641,751448,2.55,1062230,0.5545,5237,157013.06,0.00273,29.98,81.96,21552,5104
2025-09,Area_4,T053,Display,P_09,169672,80612,2.10,134962,0.7954,259,47844.30,0.00153,184.73,281.98,1755,218
2025-10,Area_4,T053,Display,P_10,1737764,644050,2.70,1272176,0.7321,7230,129461.79,0.00416,17.91,74.50,31046,7724
2025-11,Area_4,T053,Display,P_11,1499520,525670,2.85,1148301,0.7658,6204,323601.72,0.00414,52.16,215.80,18636,6855
2025-12,Area_4,T053,Display,P_12,881356,512860,1.72,553028,0.6275,3918,159045.84,0.00445,40.59,180.46,29270,4253
2025-01,Area_5,T065,Display,P_01,1885450,484225,3.89,1561403,0.8281,2611,87251.39,0.00138,33.42,46.28,18412,3451
2025-02,Area_5,T065,Display,P_02,1428701,501625,2.85,976312,0.6834,6105,160843.90,0.00427,26.35,112.58,36545,7028
2025-03,Area_5,T065,Display,P_03,953854,410763,2.32,756852,0.7935,957,41680.26,0.00100,43.55,43.70,7765,1059
2025-04,Area_5,T065,Display,P_04,1920916,943047,2.04,1350691,0.7031,11326,285196.91,0.00590,25.18,148.47,39304,9448
2025-05,Area_5,T065,Display,P_05,1464974,382587,3.83,972418,0.6638,6878,162641.29,0.00469,23.65,111.02,57681,9386
2025-06,Area_5,T065,Display,P_06,899689,368624,2.44,639065,0.7103,3733,131501.78,0.00415,35.23,146.16,25942,5282
2025-07,Area_5,T065,Display,P_07,548605,148732,3.69,373508,0.6808,2203,150626.77,0.00402,68.37,274.56,18210,2506
2025-08,Area_5,T065,Display,P_08,940629,463321,2.03,700157,0.7444,4115,252237.65,0.00437,61.30,268.16,31191,5049
2025-09,Area_5,T065,Display,P_09,1928795,1086481,1.78,1317530,0.6831,9263,131501.85,0.00480,14.20,68.18,35688,11391
2025-10,Area_5,T065,Display,P_10,302634,94420,3.21,197663,0.6531,763,82999.04,0.00252,108.78,274.26,5131,761
2025-11,Area_5,T065,Display,P_11,978097,286796,3.41,653483,0.6681,2381,150045.72,0.00243,63.02,153.41,9286,3550
2025-12,Area_5,T065,Display,P_12,1537473,539493,2.85,912803,0.5937,7607,346242.08,0.00495,45.52,225.20,67273,10565
2025-01,Area_6,T071,Display,P_01,1666843,818776,2.04,1033902,0.6203,2113,405519.39,0.00127,191.92,243.29,9196,2142
2025-02,Area_6,T071,Display,P_02,1874951,643472,2.91,1315316,0.7015,4312,500248.16,0.00230,116.01,266.81,39161,5240
2025-03,Area_6,T071,Display,P_03,536082,138413,3.87,360550,0.6726,1942,148731.62,0.00362,76.59,277.44,15149,2163
2025-04,Area_6,T071,Display,P_04,1781765,884107,2.02,1505539,0.8450,8587,465656.83,0.00482,54.23,261.35,28628,9526
2025-05,Area_6,T071,Display,P_05,205797,64794,3.18,143999,0.6997,556,12395.32,0.00270,22.29,60.23,2398,482
2025-06,Area_6,T071,Display,P_06,319173,116446,2.74,193930,0.6076,1722,22434.14,0.00540,13.03,70.29,13885,2309
2025-07,Area_6,T071,Display,P_07,835532,395712,2.11,473010,0.5661,1631,182257.67,0.00195,111.75,218.13,6654,1659
2025-08,Area_6,T071,Display,P_08,1354242,418206,3.24,762906,0.5633,3697,231983.36,0.00273,62.75,171.30,13233,4496
2025-09,Area_6,T071,Display,P_09,1698179,980195,1.73,1342578,0.7906,8370,199622.11,0.00493,23.85,117.55,59041,7657
2025-10,Area_6,T071,Display,P_10,374470,111534,3.36,315456,0.8424,474,59720.82,0.00127,125.99,159.48,4730,455
2025-11,Area_6,T071,Display,P_11,1176666,392375,3.00,812674,0.6907,3944,69482.28,0.00335,17.62,59.05,38690,4150
2025-12,Area_6,T071,Display,P_12,804504,259269,3.10,589649,0.7329,4629,44057.51,0.00575,9.52,54.76,27305,4545
2025-01,Area_1,T001,Display,P_01,1877754,509710,3.68,1117568,0.5952,1311,416133.25,0.00070,317.42,221.61,7327,1792
2025-02,Area_1,T001,Display,P_02,719968,303487,2.37,557915,0.7749,444,188880.72,0.00062,425.41,262.35,2925,662
2025-03,Area_1,T001,Display,P_03,1222169,346737,3.52,842987,0.6897,3481,266076.53,0.00285,76.44,217.71,30498,4791
2025-04,Area_1,T001,Display,P_04,808582,258286,3.13,679175,0.8400,566,155999.52,0.00070,275.62,192.93,3496,846
2025-05,Area_1,T001,Display,P_05,721313,319205,2.26,447281,0.6201,4102,29851.00,0.00569,7.28,41.38,26357,5832
2025-06,Area_1,T001,Display,P_06,1129411,640778,1.76,739163,0.6545,4165,107987.38,0.00369,25.93,95.61,37420,5695
2025-07,Area_1,T001,Display,P_07,1716521,482601,3.56,1290107,0.7516,2115,449425.51,0.00123,212.49,261.82,19934,2501
2025-08,Area_1,T001,Display,P_08,1180092,562200,2.10,791566,0.6708,5927,352725.54,0.00502,59.51,298.90,31044,8603
2025-09,Area_1,T001,Display,P_09,747664,217994,3.43,611682,0.8181,3728,167908.83,0.00499,45.04,224.58,15764,3685
2025-10,Area_1,T001,Display,P_10,1097825,351108,3.13,867543,0.7902,2656,313737.27,0.00242,118.12,285.78,23802,3977
2025-11,Area_1,T001,Display,P_11,1697001,585340,2.90,1184818,0.6982,9360,292219.51,0.00552,31.22,172.20,77720,10380
2025-12,Area_1,T001,Display,P_12,1032122,329970,3.13,654571,0.6342,1886,252762.00,0.00183,134.02,244.90,14766,1934
2025-01,Area_14,T177,Display,P_01,618802,217028,2.85,520450,0.8411,2395,88893.59,0.00387,37.12,143.65,18039,2064
2025-02,Area_14,T177,Display,P_02,284914,91970,3.10,220679,0.7745,816,56396.48,0.00286,69.11,197.94,6660,1020
2025-03,Area_14,T177,Display,P_03,1015236,315862,3.21,839721,0.8271,515,286844.14,0.00051,556.98,282.54,4129,763
2025-04,Area_14,T177,Display,P_04,1172147,408564,2.87,713245,0.6085,5576,214566.16,0.00476,38.48,183.05,55612,7083
2025-05,Area_14,T177,Display,P_05,746937,238541,3.13,458637,0.6140,3313,167476.62,0.00444,50.55,224.22,18362,2815
2025-06,Area_14,T177,Display,P_06,1523278,682008,2.23,884571,0.5807,5008,416460.42,0.00329,83.16,273.40,40945,7400
2025-07,Area_14,T177,Display,P_07,1801996,701336,2.57,1346329,0.7471,4149,425753.76,0.00230,102.62,236.27,38083,4697
2025-08,Area_14,T177,Display,P_08,1430078,430843,3.32,1187100,0.8301,7656,423775.00,0.00535,55.35,296.33,43353,8185
2025-09,Area_14,T177,Display,P_09,1871072,656610,2.85,1231857,0.6584,6800,429982.14,0.00363,63.23,229.81,38476,9940
2025-10,Area_14,T177,Display,P_10,1709167,495577,3.45,1116184,0.6531,1528,341881.24,0.00089,223.74,200.03,5977,1788
2025-11,Area_14,T177,Display,P_11,575825,170771,3.37,401676,0.6976,2077,93990.81,0.00361,45.25,163.23,11363,2360
2025-12,Area_14,T177,Display,P_12,891921,414716,2.15,565304,0.6338,5197,168645.93,0.00583,32.45,189.08,39657,6133
2025-01,Area_9,T111,Display,P_01,612538,257372,2.38,404871,0.6610,1014,64976.96,0.00166,64.08,106.08,7407,914
2025-02,Area_9,T111,Display,P_02,1643268,497052,3.31,1153086,0.7017,4166,159161.16,0.00254,38.20,96.86,35426,3643
2025-03,Area_9,T111,Display,P_03,1587735,518037,3.06,1113011,0.7010,4700,175367.87,0.00296,37.31,110.45,45019,6330
2025-04,Area_9,T111,Display,P_04,1765453,480291,3.68,1339975,0.7590,5955,468030.25,0.00337,78.59,265.10,56459,8484
2025-05,Area_9,T111,Display,P_05,1981552,833516,2.38,1640931,0.8281,2609,482758.70,0.00132,185.04,243.63,18277,2383
2025-06,Area_9,T111,Display,P_06,1310557,356119,3.68,858009,0.6547,864,168846.47,0.00066,195.42,128.84,6202,1083
2025-07,Area_9,T111,Display,P_07,682495,284686,2.40,512667,0.7512,1195,48002.75,0.00175,40.17,70.33,7240,1432
2025-08,Area_9,T111,Display,P_08,1362236,440996,3.09,1094278,0.8033,2088,134097.71,0.00153,64.22,98.44,8198,2182
2025-09,Area_9,T111,Display,P_09,1077433,591327,1.82,843715,0.7831,1405,207250.97,0.00130,147.51,192.36,8947,1176
2025-10,Area_9,T111,Display,P_10,300078,142835,2.10,248393,0.8278,1344,78890.52,0.00448,58.70,262.90,7137,1922
2025-11,Area_9,T111,Display,P_11,697151,196174,3.55,565065,0.8105,1376,138547.40,0.00197,100.69,198.73,11449,1991
2025-12,Area_9,T111,Display,P_12,1894760,808894,2.34,1073581,0.5666,1230,440190.00,0.00065,357.88,232.32,7497,1520
2025-01,Area_1,T011,Display,P_01,963328,319046,3.02,605002,0.6280,2962,270987.81,0.00307,91.49,281.30,28363,4091
2025-02,Area_1,T011,Display,P_02,680572,390997,1.74,533163,0.7834,1668,46243.47,0.00245,27.72,67.95,15147,2044
2025-03,Area_1,T011,Display,P_03,712705,317899,2.24,576968,0.8095,1199,143815.09,0.00168,119.95,201.79,6143,1439
2025-04,Area_1,T011,Display,P_04,128023,51677,2.48,107176,0.8372,668,37079.39,0.00522,55.51,289.63,4903,973
2025-05,Area_1,T011,Display,P_05,241228,123066,1.96,134891,0.5592,136,20039.63,0.00056,147.35,83.07,1194,154
2025-06,Area_1,T011,Display,P_06,945770,413868,2.29,797484,0.8432,1156,219356.32,0.00122,189.75,231.93,4401,1468
2025-07,Area_1,T011,Display,P_07,158676,87717,1.81,99743,0.6286,652,18060.81,0.00411,27.70,113.82,4407,923
2025-08,Area_1,T011,Display,P_08,1009434,465571,2.17,821231,0.8136,1508,123226.79,0.00149,81.72,122.08,7052,2118
2025-09,Area_1,T011,Display,P_09,1523538,697920,2.18,994411,0.6527,2864,232837.48,0.00188,81.30,152.83,22798,2921
2025-10,Area_1,T011,Display,P_10,1564307,437617,3.57,1218911,0.7792,2388,102148.91,0.00153,42.78,65.30,10290,3567
2025-11,Area_1,T011,Display,P_11,990145,304358,3.25,613302,0.6194,1831,167208.07,0.00185,91.32,168.87,7762,1823
2025-12,Area_1,T011,Display,P_12,1553801,835100,1.86,1102932,0.7098,7421,300929.36,0.00478,40.55,193.67,27294,9722
2025-01,Area_7,T094,Display,P_01,1956489,862544,2.27,1423801,0.7277,9373,576149.49,0.00479,61.47,294.48,44727,9635
2025-02,Area_7,T094,Display,P_02,1911660,604473,3.16,1416228,0.7408,5210,208418.49,0.00273,40.00,109.02,45917,7078
2025-03,Area_7,T094,Display,P_03,1871381,706667,2.65,1474448,0.7879,3007,560099.44,0.00161,186.27,299.30,17288,2654
2025-04,Area_7,T094,Display,P_04,550765,139598,3.95,335491,0.6091,3254,52749.05,0.00591,16.21,95.77,24207,4868
2025-05,Area_7,T094,Display,P_05,818905,352557,2.32,606379,0.7405,1777,34004.40,0.00217,19.14,41.52,13557,2609
2025-06,Area_7,T094,Display,P_06,1003083,253157,3.96,648678,0.6467,2501,260156.03,0.00249,104.02,259.36,20962,3396
2025-07,Area_7,T094,Display,P_07,601342,175692,3.42,395286,0.6573,1223,151697.17,0.00203,124.04,252.26,12039,1786
2025-08,Area_7,T094,Display,P_08,1877012,664916,2.82,1270655,0.6770,1112,174849.71,0.00059,157.24,93.15,8387,1011
2025-09,Area_7,T094,Display,P_09,1545392,551354,2.80,1149893,0.7441,4614,389338.34,0.00299,84.38,251.94,18074,3908
2025-10,Area_7,T094,Display,P_10,839112,240501,3.49,579033,0.6901,425,46022.30,0.00051,108.29,54.85,1825,389
2025-11,Area_7,T094,Display,P_11,1945160,588101,3.31,1601533,0.8233,1435,322519.88,0.00074,224.75,165.81,8618,1726
2025-12,Area_7,T094,Display,P_12,453518,299699,1.51,299532,0.6605,1904,28967.84,0.00420,15.21,63.87,7889,1641
2025-01,Area_5,T061,Display,P_01,1930108,1251381,1.54,1173910,0.6082,9471,350799.81,0.00491,37.04,181.75,72577,8564
2025-02,Area_5,T061,Display,P_02,1804538,731017,2.47,1287985,0.7137,1629,101642.24,0.00090,62.40,56.33,15359,2013
2025-03,Area_5,T061,Display,P_03,910498,571195,1.59,723919,0.7951,3181,111199.14,0.00349,34.96,122.13,21214,4462
