MONTH,AREA,TERRITORY,SOURCE,SESSIONS,ENGAGED_SESSIONS,PAGEVIEWS,EVENT_CLICKS,EVENT_FORM_SUBMIT,EVENT_DOWNLOADS,EVENT_REGISTRATIONS,SCROLL_25,SCROLL_50,SCROLL_75,SCROLL_100
2025-10,Area_5,T065,Paid Search,3129,1700,7667,566,140,32,15,2085,1701,1375,762
2025-10,Area_5,T065,Organic Search,10617,7930,33143,1148,211,417,269,8541,7244,5552,3581
2025-10,Area_5,T065,Direct,7933,5408,18576,1489,131,156,74,4906,3474,2272,1346
2025-10,Area_5,T065,Referral,19974,10358,53399,2699,774,592,471,14355,12200,8153,5803
2025-10,Area_5,T065,Display,5305,2398,13126,545,200,149,97,3779,3012,2065,1450
2025-11,Area_5,T065,Paid Search,28838,15640,129689,5424,638,929,285,19119,16388,13030,7456
2025-11,Area_5,T065,Organic Search,26440,13659,55811,1353,691,933,330,22191,18366,11464,6644
2025-11,Area_5,T065,Direct,24882,16377,43374,2930,667,309,707,21456,17171,12660,9809
2025-11,Area_5,T065,Referral,39292,21747,113988,7621,704,1498,617,26298,22301,16510,12896
2025-11,Area_5,T065,Display,27357,17149,48756,4589,1151,996,158,20247,17828,10850,8475
2025-12,Area_5,T065,Paid Search,14506,8025,44898,960,387,569,186,9615,8545,5718,3269
2025-12,Area_5,T065,Organic Search,36775,23852,74944,3269,1653,1015,533,32182,25449,16985,10218
2025-12,Area_5,T065,Direct,31290,17512,106665,5961,1546,629,371,28037,22203,16905,10902
2025-12,Area_5,T065,Referral,36636,26467,153281,5398,1050,1316,347,32752,29196,22588,11876
2025-12,Area_5,T065,Display,19652,9599,83753,2151,796,785,120,15310,11091,7958,5543
2025-01,Area_6,T071,Paid Search,13194,9962,29526,1919,443,512,243,10480,7544,5703,3701
2025-01,Area_6,T071,Organic Search,18746,9015,71549,2990,760,578,298,15415,12376,7644,5889
2025-01,Area_6,T071,Direct,7767,3705,28348,813,316,155,73,5782,4750,3512,2313
2025-01,Area_6,T071,Referral,28188,21152,45018,2969,574,370,819,17013,14128,10164,7467
2025-01,Area_6,T071,Display,22309,12708,86254,2687,740,425,493,16076,11305,9443,7507
2025-02,Area_6,T071,Paid Search,3710,1992,7557,577,97,103,54,2991,2202,1691,1163
2025-02,Area_6,T071,Organic Search,26092,12682,98514,2381,412,517,541,19391,16274,11859,8201
2025-02,Area_6,T071,Direct,31214,18410,82812,4579,1214,865,480,24190,21067,12674,9474
2025-02,Area_6,T071,Referral,31903,22234,96879,2490,1550,1262,526,23938,20971,14962,11779
2025-02,Area_6,T071,Display,22682,14731,99808,3276,673,891,574,19570,15745,13344,7320
2025-03,Area_6,T071,Paid Search,22573,10524,64768,2929,785,366,430,17712,15936,12283,6173
2025-03,Area_6,T071,Organic Search,21995,13686,63269,1328,781,428,438,19108,14794,9275,6758
2025-03,Area_6,T071,Direct,16053,10289,62106,1035,256,545,87,14023,10869,7948,4581
2025-03,Area_6,T071,Referral,8684,4080,22334,1048,212,319,146,6498,4924,3579,1965
2025-03,Area_6,T071,Display,39194,22151,170396,4791,1182,1062,1151,27934,20328,12886,6891
2025-04,Area_6,T071,Paid Search,33483,21066,81968,5641,1521,460,628,28797,22040,16967,10334
2025-04,Area_6,T071,Organic Search,9462,7423,18076,628,318,213,279,6971,5951,4326,2949
2025-04,Area_6,T071,Direct,12290,9449,46313,2388,151,249,210,10808,7681,5932,4116
2025-04,Area_6,T071,Referral,6870,5133,12063,527,242,251,49,4309,3442,2204,1230
2025-04,Area_6,T071,Display,26892,12613,100075,5007,803,488,629,18878,16560,12554,9266
2025-05,Area_6,T071,Paid Search,32606,20998,139974,2651,1391,384,493,24789,17871,11003,8656
2025-05,Area_6,T071,Organic Search,37427,18132,56362,2079,831,1054,999,24270,21707,17790,12681
2025-05,Area_6,T071,Direct,11292,5259,37739,1185,331,275,106,8869,6656,4328,3098
2025-05,Area_6,T071,Referral,31494,23743,131314,4474,905,1202,168,19476,14749,12487,7115
2025-05,Area_6,T071,Display,15728,8681,32415,1030,554,167,409,9573,7212,5334,3551
2025-06,Area_6,T071,Paid Search,38815,22404,155851,4787,881,1001,361,28490,21174,13777,8824
2025-06,Area_6,T071,Organic Search,4633,2310,14946,872,229,122,70,3936,3440,2539,1707
2025-06,Area_6,T071,Direct,28446,17025,86846,1850,325,548,819,18470,14243,10741,6580
2025-06,Area_6,T071,Referral,8658,4042,36155,1505,197,302,222,5959,5169,3716,2169
2025-06,Area_6,T071,Display,22436,12482,61251,1306,241,337,311,19202,16877,10322,7374
2025-07,Area_6,T071,Paid Search,34971,25167,147056,6231,881,1350,511,26742,20966,15170,11109
2025-07,Area_6,T071,Organic Search,6701,4743,21910,988,266,177,74,5487,4905,3176,2262
2025-07,Area_6,T071,Direct,24272,18927,49271,2002,931,266,438,21576,17695,14506,7402
2025-07,Area_6,T071,Referral,12222,8355,49651,2438,129,391,293,8859,7653,4817,3530
2025-07,Area_6,T071,Display,5303,3540,18821,377,79,203,132,4290,3804,3093,2439
2025-08,Area_6,T071,Paid Search,8173,4002,17313,1633,184,121,210,5298,4387,2715,1896
2025-08,Area_6,T071,Organic Search,30087,23066,129038,4339,809,546,394,24279,20994,15461,8475
2025-08,Area_6,T071,Direct,21312,13534,52488,3660,703,848,427,18368,14065,9121,5126
2025-08,Area_6,T071,Referral,13430,9782,20951,2618,350,336,388,9435,6947,4334,2242
2025-08,Area_6,T071,Display,3851,2176,10670,586,129,134,34,2971,2127,1588,1087
2025-09,Area_6,T071,Paid Search,35952,18593,147398,4290,1661,1032,876,23895,21000,15237,8944
2025-09,Area_6,T071,Organic Search,30754,22838,76776,3503,767,368,272,25582,19792,13729,7865
2025-09,Area_6,T071,Direct,34034,25171,73386,3115,1244,471,772,28678,20529,13144,10018
2025-09,Area_6,T071,Referral,34527,15745,57872,3497,956,619,290,30893,23249,19520,15144
2025-09,Area_6,T071,Display,34727,17123,141127,6627,627,1254,251,24586,20895,16794,12990
2025-10,Area_6,T071,Paid Search,36510,28226,122311,2939,408,540,453,27574,23524,15968,11103
2025-10,Area_6,T071,Organic Search,33769,26007,130259,6597,1112,1069,639,27214,22379,14527,8597
2025-10,Area_6,T071,Direct,29141,20176,91084,5394,893,841,184,24348,20631,17471,12887
2025-10,Area_6,T071,Referral,39172,29608,128586,6546,678,485,462,24368,20565,15898,8196
2025-10,Area_6,T071,Display,14989,10487,30970,2343,687,246,105,12547,10275,7439,3723
2025-11,Area_6,T071,Paid Search,33275,20231,144445,5204,1199,596,857,27068,20261,16925,9047
2025-11,Area_6,T071,Organic Search,7104,3609,17112,1103,205,261,210,4877,3537,2758,1642
2025-11,Area_6,T071,Direct,38443,24062,99668,1979,528,844,827,28913,22572,17857,10007
2025-11,Area_6,T071,Referral,30600,20429,62325,5478,530,948,757,26314,22139,15206,7642
2025-11,Area_6,T071,Display,19980,12790,65137,1006,389,481,212,12832,10503,6828,4023
2025-12,Area_6,T071,Paid Search,5690,2797,13640,536,226,99,154,4998,3602,2764,2088
2025-12,Area_6,T071,Organic Search,4002,2537,16336,447,122,49,79,2910,2355,1747,1058
2025-12,Area_6,T071,Direct,2284,1719,9970,393,83,35,30,1859,1567,1250,851
2025-12,Area_6,T071,Referral,25222,19295,65658,2007,916,584,415,20772,16791,12841,9008
2025-12,Area_6,T071,Display,13622,7344,58045,2158,221,443,245,8807,7062,4851,3744
2025-01,Area_1,T001,Paid Search,38124,27835,83566,4105,1763,1290,767,30457,21372,13309,7094
2025-01,Area_1,T001,Organic Search,23944,14620,103739,1861,1030,600,324,19115,14667,11017,7734
2025-01,Area_1,T001,Direct,28689,15586,85979,2105,987,925,379,17517,13629,10938,7627
2025-01,Area_1,T001,Referral,28650,19429,83799,5312,959,475,601,21410,16447,13397,7795
2025-01,Area_1,T001,Display,36498,25551,85565,2592,1586,948,381,31442,26609,19953,10352
2025-02,Area_1,T001,Paid Search,25282,17080,100903,1973,1128,544,348,20147,14928,12201,7324
2025-02,Area_1,T001,Organic Search,6749,3851,11462,1185,107,185,127,4971,4384,3160,2460
2025-02,Area_1,T001,Direct,22551,14859,82669,3607,568,899,339,16827,13580,11106,6619
2025-02,Area_1,T001,Referral,32814,15739,97846,2989,1606,1100,937,27754,20454,13583,8823
2025-02,Area_1,T001,Display,9153,6383,13746,795,405,285,55,5524,4243,3559,2301
2025-03,Area_1,T001,Paid Search,26931,15655,51025,3126,872,1028,425,24162,17949,11505,6583
2025-03,Area_1,T001,Organic Search,14954,7429,64999,2092,165,236,296,11517,9666,6872,3903
2025-03,Area_1,T001,Direct,20173,15356,73017,3492,608,750,523,13182,10875,8020,6154
2025-03,Area_1,T001,Referral,36526,19730,101754,7201,999,1130,677,28153,20007,14593,10108
2025-03,Area_1,T001,Display,24839,11993,60389,4270,385,599,740,18326,15895,10210,5183
2025-04,Area_1,T001,Paid Search,39871,27024,70656,5135,1797,1226,1156,30581,24537,18626,14684
2025-04,Area_1,T001,Organic Search,18268,10780,79636,1968,619,271,468,14028,12203,9171,4606
2025-04,Area_1,T001,Direct,7912,4000,28090,451,178,94,84,6870,5991,4660,2446
2025-04,Area_1,T001,Referral,2890,2023,6463,183,94,98,24,1994,1667,1076,701
2025-04,Area_1,T001,Display,17827,12070,56228,3333,684,358,100,12450,10395,6303,4352
2025-05,Area_1,T001,Paid Search,26136,13750,86320,1760,526,284,350,16299,13004,10972,6965
2025-05,Area_1,T001,Organic Search,28305,18726,61149,4427,886,909,589,25330,17782,12362,6204
2025-05,Area_1,T001,Direct,39730,28395,74502,6774,712,1401,956,35691,31737,23845,13542
2025-05,Area_1,T001,Referral,4373,2817,6978,357,174,151,35,2751,2014,1603,954
2025-05,Area_1,T001,Display,35486,19706,108768,4758,1091,1292,866,22181,17032,13218,10492
2025-06,Area_1,T001,Paid Search,24796,14593,77190,3731,685,352,251,15663,12952,10027,6004
2025-06,Area_1,T001,Organic Search,38550,29438,149751,4711,1072,817,305,23831,17643,12773,6628
2025-06,Area_1,T001,Direct,37148,25100,132275,5693,991,1051,800,29155,25131,20042,15909
2025-06,Area_1,T001,Referral,38412,18677,139607,3139,598,1088,444,30969,23182,16811,13237
2025-06,Area_1,T001,Display,35156,23075,111543,4887,915,497,771,30867,24183,17270,10442
2025-07,Area_1,T001,Paid Search,14719,9399,43513,1236,668,380,362,11720,10534,8370,6286
2025-07,Area_1,T001,Organic Search,21335,11972,38191,1485,392,336,413,18377,16535,9927,7252
2025-07,Area_1,T001,Direct,34841,18276,128166,5132,690,1118,431,30774,22312,15263,11085
2025-07,Area_1,T001,Referral,31697,21615,101172,2167,354,628,829,28083,21477,14693,7814
2025-07,Area_1,T001,Display,26493,14981,101874,1882,536,267,699,20834,17949,13606,7696
2025-08,Area_1,T001,Paid Search,36994,19241,111045,4497,851,753,261,26767,20426,14264,8290
2025-08,Area_1,T001,Organic Search,26279,15479,83966,2859,1016,492,560,18827,14312,10375,7297
2025-08,Area_1,T001,Direct,34895,22474,139257,3969,722,470,1017,21086,16064,12100,8387
2025-08,Area_1,T001,Referral,37800,25395,59838,5626,1470,952,1097,27436,22277,14051,10513
2025-08,Area_1,T001,Display,19927,9307,45651,1957,660,469,389,16846,13178,10433,5705
2025-09,Area_1,T001,Paid Search,7827,5352,18450,1374,305,251,106,6347,5092,3678,2929
2025-09,Area_1,T001,Organic Search,18269,9870,70488,2231,551,245,289,11580,8318,5645,3625
2025-09,Area_1,T001,Direct,34934,22134,63326,5169,1637,674,1037,26785,19310,14021,8647
2025-09,Area_1,T001,Referral,22721,13214,73855,3547,536,815,285,18149,14172,11928,8845
2025-09,Area_1,T001,Display,19063,12878,40447,2885,867,700,563,12816,11419,7367,4142
2025-10,Area_1,T001,Paid Search,11284,5775,26589,1905,281,315,167,7422,6096,4522,2547
2025-10,Area_1,T001,Organic Search,9062,4110,15977,1343,230,94,88,5846,4722,4003,2754
2025-10,Area_1,T001,Direct,6133,4644,19322,563,121,142,56,4305,3633,2455,1783
2025-10,Area_1,T001,Referral,10960,8547,35642,1338,238,302,152,7949,6949,5013,3810
2025-10,Area_1,T001,Display,30815,16163,117314,5331,1412,684,760,25635,18911,14317,9700
2025-11,Area_1,T001,Paid Search,24120,16369,38196,3717,479,417,570,20367,17390,12127,7452
2025-11,Area_1,T001,Organic Search,32486,19936,114065,3864,1579,828,829,23684,19977,13625,7026
2025-11,Area_1,T001,Direct,37817,22097,126839,2113,1307,1195,648,33716,24976,16472,10643
2025-11,Area_1,T001,Referral,28275,18854,58057,3760,391,482,386,23520,21106,16635,10570
2025-11,Area_1,T001,Display,19302,11398,71393,1144,482,296,117,13936,9904,8412,6420
2025-12,Area_1,T001,Paid Search,32728,16449,79925,2770,603,605,956,21734,19393,14432,11200
2025-12,Area_1,T001,Organic Search,20450,12793,34970,2051,1020,621,416,13686,11005,7111,4286
2025-12,Area_1,T001,Direct,23679,18916,83806,4281,284,277,654,18888,16295,11852,9150
2025-12,Area_1,T001,Referral,35568,18478,150787,2506,1018,1272,803,23832,16813,11056,7599
2025-12,Area_1,T001,Display,31553,19738,115173,2490,688,952,256,20105,14785,11441,7457
2025-01,Area_14,T177,Paid Search,5650,3111,20976,986,100,110,115,4889,3482,2395,1673
2025-01,Area_14,T177,Organic Search,23247,13252,89296,4212,461,495,486,19473,16723,13711,10311
2025-01,Area_14,T177,Direct,4831,3248,8941,833,119,71,139,3680,3213,1997,1122
2025-01,Area_14,T177,Referral,32951,21129,131899,2849,746,923,749,26685,19809,15809,9905
2025-01,Area_14,T177,Display,16346,12262,30461,1024,207,505,249,12525,11017,8651,4626
2025-02,Area_14,T177,Paid Search,15204,10618,48497,950,562,563,331,11593,9838,6706,4569
2025-02,Area_14,T177,Organic Search,29455,22731,62263,3676,738,324,263,24431,20195,13397,10097
2025-02,Area_14,T177,Direct,34784,21594,120937,4386,1123,969,821,30906,24203,15099,10224
2025-02,Area_14,T177,Referral,22590,10929,57136,3306,878,887,164,19033,13816,8644,6580
2025-02,Area_14,T177,Display,18466,11844,77455,2040,755,369,536,12319,9328,7299,4443
2025-03,Area_14,T177,Paid Search,13205,6868,52738,2379,270,487,196,7948,7116,4906,3137
2025-03,Area_14,T177,Organic Search,4599,3194,8547,717,206,169,40,3583,3058,2477,1941
2025-03,Area_14,T177,Direct,3338,1837,5525,571,154,54,32,2160,1852,1435,1129
2025-03,Area_14,T177,Referral,8539,3938,31674,732,344,229,145,6445,5127,3583,2314
2025-03,Area_14,T177,Display,36434,17423,155209,7139,1543,903,1050,32783,26417,15990,12616
2025-04,Area_14,T177,Paid Search,11038,8021,41994,1779,483,315,135,8519,7259,4992,3518
2025-04,Area_14,T177,Organic Search,25996,14165,46093,2877,1255,849,618,22844,18335,12147,7714
2025-04,Area_14,T177,Direct,8592,4553,28736,529,384,108,151,5721,4864,3701,2140
2025-04,Area_14,T177,Referral,33673,23406,143719,4448,1398,1154,578,27432,22224,13596,10858
2025-04,Area_14,T177,Display,2275,1674,7856,350,71,51,47,1973,1555,1004,557
2025-05,Area_14,T177,Paid Search,39708,26095,125539,5266,1937,1231,709,34930,26565,21303,13804
2025-05,Area_14,T177,Organic Search,35585,20939,151282,3173,844,1327,1064,31424,26254,21840,15224
2025-05,Area_14,T177,Direct,22363,16704,56069,3872,814,308,650,19872,14626,11155,5868
2025-05,Area_14,T177,Referral,37696,29117,87651,4356,1306,814,600,22966,18463,12272,9692
2025-05,Area_14,T177,Display,35855,21192,67527,3102,1186,1255,977,28060,22465,15856,12628
2025-06,Area_14,T177,Paid Search,6307,4455,27123,835,198,201,65,5227,3796,2820,2092
2025-06,Area_14,T177,Organic Search,3741,2177,10065,575,135,66,45,3092,2342,1593,907
2025-06,Area_14,T177,Direct,22623,11574,82227,2152,618,328,669,20198,15777,9589,4806
2025-06,Area_14,T177,Referral,12863,7348,22637,2131,487,465,344,10460,7978,6565,5227
2025-06,Area_14,T177,Display,4833,2763,13709,806,100,75,99,3784,2696,1756,1359
2025-07,Area_14,T177,Paid Search,15680,12425,31730,1203,757,582,84,11416,8909,7037,4711
2025-07,Area_14,T177,Organic Search,28456,18463,123833,3336,637,1084,664,24951,20155,12435,7069
2025-07,Area_14,T177,Direct,29276,16379,131163,2965,1093,730,520,18883,14807,11156,5755
2025-07,Area_14,T177,Referral,13589,8472,32956,1183,630,247,261,10735,7910,5733,4020
2025-07,Area_14,T177,Display,33161,24610,70541,4262,1483,391,943,28690,21982,15338,10118
2025-08,Area_14,T177,Paid Search,5498,2732,21923,722,98,130,90,3972,3196,1985,1537
2025-08,Area_14,T177,Organic Search,8762,6877,30892,1241,418,177,236,6392,5156,3927,2549
2025-08,Area_14,T177,Direct,20798,15948,88431,2237,942,315,528,14608,10783,8013,4726
2025-08,Area_14,T177,Referral,19935,12404,69324,3234,331,575,304,16261,13963,11516,8526
2025-08,Area_14,T177,Display,36555,28748,134321,6730,631,886,344,30862,25221,17337,12073
2025-09,Area_14,T177,Paid Search,15973,12677,68592,955,317,247,210,10465,9193,5603,4240
2025-09,Area_14,T177,Organic Search,36330,26003,91151,5808,434,1056,263,25454,21881,18300,12566
2025-09,Area_14,T177,Direct,7911,4932,28330,1129,185,310,93,5661,4841,3623,1986
2025-09,Area_14,T177,Referral,26075,16736,53261,2387,1096,726,430,21822,19159,15372,11704
2025-09,Area_14,T177,Display,2319,1508,10256,165,79,57,56,1394,1164,774,588
2025-10,Area_14,T177,Paid Search,16363,10452,51405,2881,468,498,424,11158,8396,6663,4547
2025-10,Area_14,T177,Organic Search,16130,12186,27311,3174,446,550,169,10642,8489,6896,3539
2025-10,Area_14,T177,Direct,8504,5445,26501,1384,416,271,83,6417,4718,3104,1826
2025-10,Area_14,T177,Referral,9070,4600,26393,1365,184,126,73,7301,5317,4152,3255
2025-10,Area_14,T177,Display,16214,11100,67981,2695,590,497,355,10987,9009,7550,4973
2025-11,Area_14,T177,Paid Search,28474,19982,44989,3375,1139,817,588,17576,12599,9497,6847
2025-11,Area_14,T177,Organic Search,38649,24549,125281,6668,572,1154,1087,24815,19287,15174,8871
2025-11,Area_14,T177,Direct,15223,10050,38265,2110,352,421,422,11288,8081,4919,3711
2025-11,Area_14,T177,Referral,33280,18197,120637,6369,1227,1210,654,27438,20175,12439,8330
2025-11,Area_14,T177,Display,23201,16811,61629,2075,704,355,238,16721,14772,12185,8728
2025-12,Area_14,T177,Paid Search,17039,11159,44328,1493,719,375,118,12267,9483,7269,4700
2025-12,Area_14,T177,Organic Search,30564,16627,60505,2198,614,1141,681,22817,18846,15019,10791
2025-12,Area_14,T177,Direct,35104,25270,104944,2780,1031,1388,883,29993,25993,18063,9457
2025-12,Area_14,T177,Referral,10415,8033,38411,804,311,240,231,6257,4848,4094,2477
2025-12,Area_14,T177,Display,4907,2389,21582,434,182,154,43,4057,3084,2574,1401
2025-01,Area_9,T111,Paid Search,19670,12546,87393,2977,589,525,373,13420,10737,8688,6533
2025-01,Area_9,T111,Organic Search,15488,10487,63267,1246,656,299,391,13394,11846,7420,5087
2025-01,Area_9,T111,Direct,36620,17896,75494,3197,545,459,535,27500,20819,13242,6914
2025-01,Area_9,T111,Referral,25188,16885,46341,5001,435,560,541,20472,14815,12114,8602
2025-01,Area_9,T111,Display,11999,8464,49818,825,233,424,172,7872,6740,5238,3936
2025-02,Area_9,T111,Paid Search,18008,10556,48711,1077,785,501,404,13756,10641,8713,4504
2025-02,Area_9,T111,Organic Search,3471,2161,5223,520,101,110,34,2863,2267,1398,845
2025-02,Area_9,T111,Direct,8182,5185,25020,826,169,185,206,7309,5548,4404,2421
2025-02,Area_9,T111,Referral,11652,5726,32102,2268,579,162,121,10448,8427,6612,4310
2025-02,Area_9,T111,Display,27574,18602,97721,3590,428,539,391,21881,17806,11183,6929
2025-03,Area_9,T111,Paid Search,24154,15422,79350,3609,757,777,561,18621,16431,10013,7130
2025-03,Area_9,T111,Organic Search,4658,3494,7569,843,52,141,71,3293,2415,1822,1240
2025-03,Area_9,T111,Direct,3682,1916,13359,473,75,62,72,2377,1846,1386,939
2025-03,Area_9,T111,Referral,29718,14221,103977,3241,444,576,464,23534,20267,16017,8316
2025-03,Area_9,T111,Display,32535,23069,109226,4213,1011,919,860,28415,20045,12986,8946
2025-04,Area_9,T111,Paid Search,23817,18612,61580,4016,1101,799,714,17643,12789,9281,7317
2025-04,Area_9,T111,Organic Search,3966,2761,9824,516,156,112,65,2614,2236,1507,1195
2025-04,Area_9,T111,Direct,32232,14562,142575,4331,463,1281,307,19711,13886,9626,6604
2025-04,Area_9,T111,Referral,16174,8095,30421,1581,651,633,224,11607,8508,5861,3198
2025-04,Area_9,T111,Display,15692,9552,31131,3071,474,547,221,10922,9224,7693,5232
2025-05,Area_9,T111,Paid Search,5003,3826,11544,971,194,101,128,3075,2370,1855,1150
2025-05,Area_9,T111,Organic Search,5021,3469,22062,479,153,156,78,4147,3247,2746,2131
2025-05,Area_9,T111,Direct,36635,22398,163174,6688,1830,586,1084,31244,27774,21635,17028
2025-05,Area_9,T111,Referral,2029,1265,8519,249,51,60,36,1529,1237,1010,777
2025-05,Area_9,T111,Display,8075,4904,20818,445,137,224,217,6232,5328,3893,2991
2025-06,Area_9,T111,Paid Search,32766,23648,119455,2076,1636,803,466,23645,20347,14667,8018
2025-06,Area_9,T111,Organic Search,39591,20379,91779,2383,886,728,827,26505,18698,14962,9370
2025-06,Area_9,T111,Direct,10512,6732,22455,1663,449,348,274,7204,5268,3789,2024
2025-06,Area_9,T111,Referral,28020,14677,69953,4829,1270,976,451,21917,16130,11381,8613
2025-06,Area_9,T111,Display,14621,10868,52868,1065,200,322,143,9946,8103,5648,3221
2025-07,Area_9,T111,Paid Search,30708,14400,73764,6063,537,904,335,22333,18134,12538,9161
2025-07,Area_9,T111,Organic Search,37722,29410,96631,5388,797,1223,1031,33922,28102,18057,12977
2025-07,Area_9,T111,Direct,9661,6276,38755,1850,291,268,234,6615,4643,3529,2053
2025-07,Area_9,T111,Referral,15504,10495,65322,2550,572,507,99,12774,10430,6833,5368
