INTERACTION_ID,CUSTOMER_ID,TIER,CONTACT_DATE,CALL_TYPE,CALL_DURATION,REACH_BACK
INT035675,4997845676,tier_3,2025-03-15,Inbound,20,false
INT035676,3397297352,tier_1,2025-09-04,Outbound,20,true
INT035677,6182061284,tier_1,2025-03-10,Inbound,20,true
INT035678,9224530320,tier_3,2025-07-04,Outbound,30,false
INT035679,2946411091,tier_2,2025-10-16,Inbound,40,true
INT035680,6638057610,tier_2,2025-11-18,Inbound,50,false
INT035681,3767713715,tier_3,2025-11-09,Follow-up,50,false
INT035682,5310489878,tier_3,2025-03-01,Inbound,50,false
INT035683,6482351674,unidentified,2025-11-25,Inbound,20,false
INT035684,8301427202,tier_2,2025-01-25,Outbound,50,false
INT035685,6972560216,tier_2,2025-11-26,Outbound,20,false
INT035686,1405559259,tier_2,2025-06-04,Follow-up,30,false
INT035687,7070088395,tier_2,2025-04-11,Follow-up,10,false
INT035688,4077395702,tier_2,2025-02-27,Follow-up,40,true
INT035689,4668528296,unidentified,2025-12-07,Outbound,20,false
INT035690,9598964222,tier_2,2025-01-17,Outbound,50,false
INT035691,6381408838,tier_2,2025-06-12,Inbound,40,true
INT035692,6087096432,tier_2,2025-09-01,Outbound,50,false
INT035693,6249916955,tier_1,2025-10-19,Outbound,50,true
INT035694,3359662452,tier_1,2025-09-29,Outbound,20,false
INT035695,4053185874,tier_2,2025-03-21,Follow-up,30,false
INT035696,1176439316,tier_1,2025-09-03,Inbound,50,false
INT035697,4823276425,tier_1,2025-07-26,Follow-up,40,false
INT035698,2407804912,tier_1,2025-02-02,Inbound,10,true
INT035699,4860007446,tier_2,2025-08-19,Outbound,10,false
INT035700,1588203178,tier_1,2025-06-21,Outbound,10,true
INT035701,7419512399,unidentified,2025-05-31,Follow-up,40,false
INT035702,4390908792,tier_1,2025-11-30,Outbound,20,false
INT035703,2116705211,tier_1,2025-09-13,Inbound,30,false
INT035704,3862462466,tier_1,2025-03-03,Follow-up,10,true
INT035705,9263084496,tier_3,2025-07-23,Outbound,20,false
INT035706,4399850907,tier_1,2025-01-04,Outbound,50,false
INT035707,7586783503,tier_3,2025-10-01,Inbound,20,true
INT035708,4554638318,tier_1,2025-10-11,Outbound,20,true
INT035709,9170856617,tier_1,2025-04-09,Outbound,20,false
INT035710,4086943264,tier_2,2025-03-02,Inbound,50,true
INT035711,9570024041,tier_2,2025-05-29,Follow-up,20,false
INT035712,9228800701,tier_3,2025-02-05,Follow-up,40,false
INT035713,5744622529,tier_2,2025-08-28,Outbound,20,true
INT035714,2018702858,tier_3,2025-02-18,Inbound,20,false
INT035715,3819533691,tier_3,2025-07-21,Follow-up,30,false
INT035716,5357205951,tier_2,2025-07-29,Outbound,10,false
INT035717,1552596476,tier_2,2025-04-09,Outbound,10,false
INT035718,9389823897,tier_3,2025-04-23,Inbound,10,false
INT035719,3095304504,tier_1,2025-12-22,Follow-up,10,true
INT035720,4690612229,tier_1,2025-01-30,Follow-up,30,true
INT035721,8968664740,tier_3,2025-10-01,Outbound,40,true
INT035722,8037459457,tier_3,2025-05-06,Follow-up,20,false
INT035723,1405559259,tier_2,2025-03-13,Outbound,10,true
INT035724,3589340937,unidentified,2025-05-02,Inbound,20,false
INT035725,7645017650,tier_1,2025-08-26,Inbound,50,false
INT035726,2560726562,tier_2,2025-11-18,Outbound,50,false
INT035727,5985202778,tier_1,2025-03-04,Follow-up,50,false
INT035728,8043876553,tier_1,2025-07-06,Follow-up,40,false
INT035729,4804833313,tier_2,2025-07-10,Outbound,20,false
INT035730,5884447123,tier_1,2025-09-19,Follow-up,40,false
INT035731,5148103837,tier_1,2025-11-12,Follow-up,30,true
INT035732,9791864693,unidentified,2025-08-19,Follow-up,10,false
INT035733,8301515236,unidentified,2025-02-20,Follow-up,10,true
INT035734,2936489031,tier_1,2025-08-14,Inbound,20,false
INT035735,8609527603,tier_2,2025-09-23,Outbound,30,false
INT035736,4283263529,tier_1,2025-08-07,Inbound,30,false
INT035737,1548072849,tier_1,2025-09-30,Inbound,10,false
INT035738,6398640366,tier_1,2025-12-02,Outbound,30,false
INT035739,6340998626,tier_3,2025-12-03,Inbound,40,false
INT035740,1974985222,unidentified,2025-06-24,Outbound,20,false
INT035741,9336201756,tier_2,2025-01-27,Inbound,40,false
INT035742,7503454743,tier_2,2025-10-06,Inbound,30,false
INT035743,5488529300,tier_2,2025-12-05,Outbound,30,true
INT035744,5525255588,tier_2,2025-11-25,Outbound,40,true
INT035745,5704350700,tier_2,2025-01-24,Inbound,10,false
INT035746,5143790230,tier_1,2025-05-20,Outbound,10,false
INT035747,2577515381,tier_1,2025-06-14,Follow-up,30,false
INT035748,6876948081,tier_1,2025-08-09,Follow-up,30,true
INT035749,6167043092,tier_2,2025-10-29,Outbound,30,false
INT035750,5933910471,unidentified,2025-04-11,Outbound,50,false
INT035751,4441083081,tier_1,2025-08-08,Outbound,50,false
INT035752,2875190537,tier_1,2025-12-16,Outbound,10,false
INT035753,7856290693,tier_1,2025-08-02,Inbound,20,false
INT035754,1408871872,tier_3,2025-06-13,Outbound,20,false
INT035755,1178123187,tier_2,2025-10-19,Outbound,40,true
INT035756,8587225836,tier_1,2025-10-29,Follow-up,40,false
INT035757,7381244923,unidentified,2025-04-06,Inbound,20,false
INT035758,1398934225,tier_1,2025-10-12,Inbound,10,false
INT035759,9870124537,tier_1,2025-06-21,Follow-up,40,false
INT035760,1071842124,tier_2,2025-03-31,Outbound,30,false
INT035761,8729905536,tier_2,2025-01-27,Inbound,50,true
INT035762,3173473081,tier_2,2025-03-17,Inbound,40,false
INT035763,1155849559,unidentified,2025-04-25,Outbound,20,false
INT035764,4446122754,tier_1,2025-12-05,Inbound,10,true
INT035765,4348257464,tier_1,2025-08-04,Outbound,40,false
INT035766,1973647835,tier_1,2025-01-25,Inbound,40,false
INT035767,9332081146,tier_3,2025-08-11,Inbound,10,false
INT035768,4434132558,tier_3,2025-02-04,Follow-up,40,true
INT035769,9645910818,tier_2,2025-08-04,Inbound,10,true
INT035770,7448306475,tier_1,2025-04-23,Inbound,30,false
INT035771,2886501585,tier_3,2025-11-15,Follow-up,20,true
INT035772,4528320012,tier_3,2025-07-25,Inbound,30,false
INT035773,1547777320,tier_1,2025-06-28,Inbound,20,false
INT035774,6618590272,tier_2,2025-04-20,Follow-up,40,false
INT035775,4780946437,tier_1,2025-06-11,Outbound,50,true
INT035776,3739545224,tier_3,2025-12-25,Outbound,50,false
INT035777,1727841876,tier_2,2025-12-10,Outbound,50,false
INT035778,4127558805,unidentified,2025-09-13,Inbound,30,false
INT035779,6061736046,tier_2,2025-10-06,Inbound,20,true
INT035780,3397053656,tier_2,2025-09-02,Outbound,40,false
INT035781,8022680238,tier_2,2025-12-27,Outbound,10,true
INT035782,5621746060,tier_1,2025-11-11,Inbound,30,false
INT035783,5268123942,tier_1,2025-08-06,Follow-up,50,false
INT035784,6109942368,tier_2,2025-06-03,Inbound,50,false
INT035785,3147776905,unidentified,2025-02-22,Follow-up,20,false
INT035786,3179258578,tier_1,2025-03-10,Inbound,30,false
INT035787,7369026292,tier_1,2025-06-06,Follow-up,50,true
INT035788,2722230701,unidentified,2025-06-04,Outbound,20,true
INT035789,2536157261,tier_1,2025-09-15,Outbound,50,false
INT035790,6229823509,tier_1,2025-02-21,Inbound,40,false
INT035791,8745714812,tier_2,2025-02-26,Outbound,20,false
INT035792,8458956197,tier_2,2025-02-25,Inbound,10,true
INT035793,8768706645,unidentified,2025-11-08,Inbound,40,false
INT035794,4840149043,tier_2,2025-12-11,Follow-up,40,true
INT035795,8904090346,tier_2,2025-07-16,Inbound,10,true
INT035796,4869095934,tier_1,2025-11-17,Inbound,40,true
INT035797,7571011985,tier_1,2025-08-05,Follow-up,30,true
INT035798,6501208346,tier_1,2025-05-06,Follow-up,20,false
INT035799,1930952012,tier_1,2025-11-16,Outbound,30,true
INT035800,6113978843,tier_3,2025-09-23,Inbound,50,false
INT035801,4405599681,tier_2,2025-11-09,Inbound,10,true
INT035802,1222572731,tier_1,2025-01-08,Outbound,50,false
INT035803,5446102564,tier_3,2025-02-14,Follow-up,50,false
INT035804,6698884720,tier_1,2025-11-06,Inbound,50,true
INT035805,3871891673,tier_3,2025-12-17,Follow-up,50,false
INT035806,4623658098,tier_1,2025-07-20,Follow-up,50,true
INT035807,9106084401,tier_1,2025-04-24,Outbound,10,false
INT035808,3967410669,tier_1,2025-05-23,Inbound,50,true
INT035809,5600842794,tier_2,2025-10-26,Inbound,10,false
INT035810,4454253273,tier_2,2025-01-06,Follow-up,40,false
INT035811,9161196040,unidentified,2025-07-20,Follow-up,40,false
INT035812,2711918264,tier_1,2025-09-25,Outbound,10,false
INT035813,2578070353,unidentified,2025-02-06,Inbound,40,false
INT035814,6295565201,tier_2,2025-02-24,Outbound,50,false
INT035815,4436653934,tier_2,2025-06-10,Inbound,10,false
INT035816,3841499772,unidentified,2025-01-20,Outbound,10,false
INT035817,1496859838,unidentified,2025-10-04,Follow-up,20,false
INT035818,7119758982,tier_2,2025-04-13,Inbound,30,false
INT035819,3868296735,tier_1,2025-01-01,Outbound,50,true
INT035820,9655884613,tier_1,2025-07-21,Inbound,50,true
INT035821,2243944617,tier_1,2025-02-20,Outbound,50,false
INT035822,2224129506,tier_1,2025-07-03,Follow-up,40,false
INT035823,2065712232,tier_1,2025-12-30,Outbound,10,false
INT035824,1032012534,tier_1,2025-04-09,Follow-up,50,false
INT035825,5419426537,tier_3,2025-09-08,Inbound,20,false
INT035826,4358855910,tier_2,2025-07-06,Follow-up,40,false
INT035827,8239236916,tier_1,2025-12-02,Outbound,20,true
INT035828,2234064084,tier_2,2025-12-30,Inbound,10,true
INT035829,1214616144,tier_2,2025-04-10,Inbound,10,false
INT035830,9399546707,tier_1,2025-05-26,Outbound,40,false
INT035831,8586494882,tier_1,2025-04-29,Follow-up,40,false
INT035832,9196528998,tier_1,2025-11-11,Follow-up,50,false
INT035833,4495299010,tier_2,2025-06-23,Follow-up,20,false
INT035834,3793751059,tier_1,2025-12-30,Follow-up,30,true
INT035835,6031892809,tier_3,2025-12-11,Outbound,30,false
INT035836,4293208042,tier_3,2025-10-12,Follow-up,10,false
INT035837,8237869516,tier_1,2025-07-05,Inbound,40,false
INT035838,5837466368,tier_1,2025-01-06,Outbound,10,false
INT035839,9664287568,tier_1,2025-08-25,Follow-up,20,true
INT035840,8962778653,tier_2,2025-05-26,Follow-up,20,false
INT035841,6237755890,tier_2,2025-02-13,Follow-up,20,false
INT035842,5311630405,tier_3,2025-06-16,Inbound,10,false
INT035843,2545985707,tier_1,2025-12-25,Inbound,40,false
INT035844,4705516306,tier_2,2025-07-17,Outbound,20,false
INT035845,2207497070,tier_1,2025-01-06,Outbound,20,true
INT035846,8558203313,tier_1,2025-06-18,Inbound,40,false
INT035847,8618851353,unidentified,2025-12-13,Follow-up,10,true
INT035848,3832542308,tier_2,2025-09-06,Inbound,20,false
INT035849,6557118522,unidentified,2025-04-08,Outbound,40,false
INT035850,1884186412,tier_1,2025-01-13,Inbound,40,false
INT035851,7419575967,tier_1,2025-05-23,Inbound,30,false
INT035852,4836381891,unidentified,2025-02-18,Inbound,30,false
INT035853,9032374228,tier_1,2025-04-17,Inbound,50,false
INT035854,1350642051,tier_1,2025-10-06,Inbound,40,false
INT035855,5251378612,tier_1,2025-07-21,Inbound,10,false
INT035856,2178430819,tier_1,2025-12-26,Inbound,30,false
INT035857,9825246094,tier_3,2025-08-03,Outbound,40,false
INT035858,3143654746,tier_2,2025-01-25,Follow-up,40,false
INT035859,1008199789,tier_2,2025-02-13,Inbound,20,false
INT035860,3989262726,unidentified,2025-11-17,Outbound,50,false
INT035861,6923418334,tier_1,2025-01-23,Follow-up,40,false
INT035862,6685628263,tier_2,2025-03-12,Outbound,30,false
INT035863,6968709151,tier_2,2025-04-09,Outbound,40,true
INT035864,6742621330,tier_1,2025-05-21,Follow-up,40,false
INT035865,5227151022,tier_3,2025-10-02,Inbound,20,false
INT035866,9836838206,tier_1,2025-08-15,Inbound,20,true
INT035867,3216888896,tier_3,2025-11-29,Inbound,40,false
INT035868,4370061410,tier_3,2025-03-02,Outbound,30,false
INT035869,5210170771,tier_1,2025-11-06,Outbound,20,false
INT035870,3469101108,tier_3,2025-02-24,Follow-up,10,false
INT035871,2594328104,tier_2,2025-12-03,Follow-up,20,false
INT035872,1763227632,tier_1,2025-10-23,Inbound,20,true
INT035873,6547167173,tier_2,2025-10-13,Follow-up,20,false
INT035874,8367229851,tier_2,2025-11-14,Inbound,40,true
INT035875,6956090159,tier_3,2025-07-22,Outbound,10,true
INT035876,3725603621,tier_2,2025-08-14,Follow-up,50,false
INT035877,4755154044,tier_3,2025-03-21,Inbound,40,false
INT035878,6685628263,tier_2,2025-03-12,Outbound,30,false
INT035879,6345083048,tier_1,2025-07-01,Follow-up,10,false
INT035880,1543423765,tier_1,2025-07-24,Outbound,30,true
INT035881,3470289118,tier_3,2025-12-10,Inbound,20,false
INT035882,4398538262,tier_1,2025-04-11,Follow-up,10,false
INT035883,6713168053,tier_2,2025-09-24,Outbound,10,false
INT035884,7453598307,tier_2,2025-11-26,Follow-up,50,false
INT035885,9381889466,tier_1,2025-01-06,Follow-up,30,true
INT035886,1150821449,tier_2,2025-07-23,Inbound,50,true
INT035887,1500974349,tier_2,2025-04-24,Follow-up,40,false
INT035888,6993590939,tier_2,2025-09-30,Outbound,30,false
INT035889,6385535214,tier_2,2025-10-08,Outbound,10,false
INT035890,3866111074,tier_1,2025-07-23,Inbound,20,false
INT035891,5798664370,tier_1,2025-11-03,Outbound,10,false
INT035892,5239597560,tier_1,2025-06-20,Follow-up,50,true
INT035893,1969883076,tier_1,2025-05-30,Outbound,10,true
INT035894,9963857877,tier_2,2025-11-01,Inbound,50,false
INT035895,9909317164,unidentified,2025-08-11,Outbound,30,false
INT035896,1608732126,tier_1,2025-09-16,Outbound,10,false
INT035897,6485196325,tier_1,2025-12-27,Inbound,30,true
INT035898,5636516146,tier_1,2025-06-30,Inbound,10,true
INT035899,1338705697,unidentified,2025-04-27,Follow-up,10,false
INT035900,2019293660,tier_3,2025-08-10,Inbound,50,false
INT035901,9344046744,unidentified,2025-09-21,Follow-up,40,true
INT035902,7574030646,tier_1,2025-02-09,Inbound,20,false
INT035903,7567777576,tier_1,2025-01-09,Inbound,50,false
INT035904,5017151804,unidentified,2025-10-16,Outbound,20,true
INT035905,3547442923,tier_2,2025-10-25,Follow-up,30,false
INT035906,5736012403,tier_2,2025-08-30,Outbound,30,false
INT035907,6800068001,unidentified,2025-07-08,Outbound,20,false
INT035908,1749383989,tier_2,2025-11-11,Inbound,30,false
INT035909,8315367777,unidentified,2025-05-09,Outbound,10,false
INT035910,6477717093,tier_2,2025-07-06,Follow-up,20,false
INT035911,6038859724,tier_1,2025-04-07,Follow-up,40,false
INT035912,2776035804,tier_3,2025-12-10,Follow-up,20,false
INT035913,4786210132,unidentified,2025-11-09,Outbound,20,false
INT035914,1525301158,tier_2,2025-04-19,Follow-up,50,false
INT035915,9883375846,tier_3,2025-11-11,Outbound,50,false
INT035916,7453629459,tier_2,2025-10-23,Follow-up,40,false
INT035917,1372034032,tier_3,2025-02-22,Follow-up,30,false
INT035918,3721507967,unidentified,2025-05-04,Inbound,40,false
INT035919,3019443989,unidentified,2025-09-07,Follow-up,30,false
INT035920,8499510858,tier_1,2025-09-22,Inbound,50,false
INT035921,8966719233,tier_1,2025-07-14,Inbound,50,false
INT035922,9172454253,tier_2,2025-12-11,Outbound,20,false
INT035923,2794196189,tier_1,2025-02-28,Inbound,20,false
INT035924,7524708882,tier_2,2025-08-11,Outbound,20,false
INT035925,5268123942,tier_1,2025-09-10,Follow-up,40,false
INT035926,5454461771,tier_2,2025-09-24,Follow-up,50,false
INT035927,9323023925,tier_1,2025-05-09,Follow-up,10,false
INT035928,4028067762,tier_1,2025-03-08,Follow-up,40,true
INT035929,3033748964,tier_2,2025-07-20,Outbound,20,false
INT035930,7921789991,unidentified,2025-02-04,Follow-up,30,false
INT035931,5443071574,tier_1,2025-11-05,Outbound,30,false
INT035932,9566303831,tier_1,2025-10-07,Inbound,10,false
INT035933,2766660676,tier_2,2025-03-13,Follow-up,10,true
INT035934,5093417453,tier_1,2025-12-17,Follow-up,20,false
INT035935,4632397198,tier_1,2025-10-12,Outbound,40,false
INT035936,9851243000,tier_2,2025-12-08,Inbound,30,false
INT035937,7865533603,tier_2,2025-11-28,Follow-up,50,false
INT035938,2000588378,tier_3,2025-01-11,Inbound,20,false
INT035939,8423936024,tier_2,2025-07-25,Inbound,40,false
INT035940,9782593269,tier_2,2025-06-13,Follow-up,20,false
INT035941,4350241452,tier_2,2025-11-04,Inbound,50,false
INT035942,2428662241,tier_3,2025-05-24,Follow-up,50,false
INT035943,1738685620,tier_2,2025-11-27,Inbound,50,true
INT035944,3398282572,tier_1,2025-01-12,Outbound,40,false
INT035945,5359608854,tier_1,2025-08-18,Outbound,50,false
INT035946,3711933600,tier_1,2025-07-10,Inbound,40,true
INT035947,3221574055,tier_1,2025-02-02,Outbound,10,true
INT035948,8910109753,unidentified,2025-04-13,Inbound,30,false
INT035949,6160489844,tier_3,2025-03-22,Follow-up,20,false
INT035950,5961042312,tier_1,2025-07-26,Follow-up,20,true
INT035951,6080405509,tier_1,2025-11-05,Inbound,40,true
INT035952,2946411091,tier_2,2025-11-17,Outbound,20,false
INT035953,6015653517,tier_2,2025-04-14,Outbound,10,false
INT035954,4589056058,tier_1,2025-04-11,Inbound,20,false
INT035955,6235434502,tier_3,2025-07-17,Inbound,30,false
INT035956,6670864624,tier_1,2025-06-10,Follow-up,30,false
INT035957,2931172145,tier_2,2025-05-31,Outbound,50,false
INT035958,6599016684,tier_1,2025-01-09,Outbound,40,false
INT035959,8274741226,tier_2,2025-06-23,Inbound,10,false
INT035960,3452217207,tier_3,2025-06-16,Outbound,50,false
INT035961,1770346322,unidentified,2025-11-13,Follow-up,50,false
INT035962,6482076370,tier_1,2025-05-08,Outbound,30,false
INT035963,8514564049,tier_1,2025-12-07,Follow-up,30,true
INT035964,6792958509,tier_2,2025-05-10,Inbound,10,false
INT035965,5884034888,tier_3,2025-03-26,Inbound,20,false
INT035966,7109527997,tier_2,2025-05-17,Inbound,30,false
INT035967,3369495008,tier_3,2025-02-24,Inbound,30,false
INT035968,9347347647,tier_1,2025-03-21,Follow-up,50,true
INT035969,1120790123,tier_2,2025-12-30,Inbound,10,false
INT035970,3341874273,tier_3,2025-10-17,Follow-up,40,false
INT035971,5737924745,tier_1,2025-09-27,Inbound,30,true
INT035972,6080405509,tier_1,2025-08-11,Inbound,40,false
INT035973,8121752345,tier_1,2025-07-26,Follow-up,20,false
INT035974,4223250313,tier_1,2025-09-24,Inbound,20,false
INT035975,8096022842,tier_1,2025-05-19,Inbound,20,false
INT035976,7962349291,tier_2,2025-10-23,Outbound,40,true
INT035977,3397053656,tier_2,2025-03-09,Outbound,10,false
INT035978,2135281867,tier_2,2025-12-05,Follow-up,30,false
INT035979,9336764307,tier_1,2025-11-21,Follow-up,30,true
INT035980,9238933561,tier_2,2025-12-28,Follow-up,20,false
INT035981,4940035989,tier_3,2025-05-29,Follow-up,50,true
INT035982,7218815368,tier_1,2025-08-31,Inbound,10,false
INT035983,4654890032,tier_1,2025-05-19,Inbound,10,false
INT035984,2097938600,tier_1,2025-05-12,Follow-up,20,false
INT035985,5863279638,unidentified,2025-01-30,Outbound,50,false
INT035986,6069948340,tier_1,2025-01-28,Outbound,20,true
INT035987,8609226204,tier_1,2025-03-02,Inbound,20,true
INT035988,2092182903,unidentified,2025-06-16,Outbound,50,false
INT035989,8419115052,tier_2,2025-10-06,Inbound,10,false
INT035990,9325636433,tier_2,2025-11-22,Inbound,50,false
INT035991,2174892039,tier_1,2025-05-10,Follow-up,30,false
INT035992,8988023900,tier_3,2025-01-09,Follow-up,40,false
INT035993,8955500922,tier_1,2025-09-13,Follow-up,30,true
INT035994,1707387403,unidentified,2025-03-25,Follow-up,30,false
INT035995,2750546398,tier_2,2025-08-17,Inbound,20,false
INT035996,9789070868,tier_2,2025-05-01,Follow-up,30,false
INT035997,5788290589,tier_3,2025-01-01,Follow-up,50,false
INT035998,3884692881,tier_3,2025-02-16,Inbound,50,false
INT035999,4510460531,tier_1,2025-04-25,Inbound,50,false
INT036000,4521529719,tier_1,2025-03-12,Follow-up,10,false
INT036001,9928059165,tier_1,2025-03-30,Inbound,40,false
INT036002,9051268824,unidentified,2025-12-12,Follow-up,10,false
INT036003,6893109441,tier_3,2025-10-04,Inbound,20,false
INT036004,9565263581,tier_1,2025-06-04,Outbound,20,true
INT036005,8671244947,tier_2,2025-02-23,Inbound,10,false
INT036006,6715701630,tier_1,2025-12-21,Follow-up,20,true
INT036007,7903443555,tier_1,2025-05-01,Outbound,50,false
INT036008,9202717235,tier_1,2025-02-20,Inbound,20,false
INT036009,6778964789,tier_1,2025-01-26,Outbound,20,false
INT036010,2875190537,tier_1,2025-04-09,Outbound,40,false
INT036011,3202008246,tier_1,2025-11-14,Outbound,40,false
INT036012,7306964957,unidentified,2025-08-08,Follow-up,50,false
INT036013,1830470917,tier_2,2025-07-30,Outbound,40,false
INT036014,4577961057,unidentified,2025-11-01,Follow-up,10,false
