MONTH,AREA,TERRITORY,CHANNEL,SEARCH_ENGINE,CAMPAIGN_ID,CAMPAIGN_NAME,IMPRESSIONS,CLICKS,COST,CTR,AVG_CPC
2025-06,Area_12,T160,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,33188,838,58222.30,0.0253,69.48
2025-06,Area_12,T160,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,25560,597,25865.28,0.0234,43.33
2025-06,Area_12,T160,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,235448,13589,1274877.29,0.0577,93.82
2025-07,Area_12,T160,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,149189,8010,617212.84,0.0537,77.06
2025-07,Area_12,T160,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,190532,6132,527178.66,0.0322,85.97
2025-07,Area_12,T160,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,87008,1305,89037.08,0.0150,68.23
2025-07,Area_12,T160,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,244155,12142,1155077.32,0.0497,95.13
2025-08,Area_12,T160,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,21833,1212,72537.29,0.0555,59.85
2025-08,Area_12,T160,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,60024,3182,376650.75,0.0530,118.37
2025-08,Area_12,T160,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,171136,3490,208200.74,0.0204,59.66
2025-08,Area_12,T160,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,65200,693,56049.99,0.0106,80.88
2025-09,Area_12,T160,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,168865,6841,621408.35,0.0405,90.84
2025-09,Area_12,T160,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,178337,5576,182346.78,0.0313,32.70
2025-09,Area_12,T160,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,258841,7005,817213.80,0.0271,116.66
2025-09,Area_12,T160,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,205321,2921,71343.75,0.0142,24.42
2025-10,Area_12,T160,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,283025,5802,570868.60,0.0205,98.39
2025-10,Area_12,T160,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,147148,6481,487782.47,0.0440,75.26
2025-10,Area_12,T160,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,31320,736,40683.76,0.0235,55.28
2025-10,Area_12,T160,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,255077,15055,1111232.32,0.0590,73.81
2025-11,Area_12,T160,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,31780,1052,66101.62,0.0331,62.83
2025-11,Area_12,T160,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,132696,4167,434446.58,0.0314,104.26
2025-11,Area_12,T160,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,142636,5767,620657.97,0.0404,107.62
2025-11,Area_12,T160,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,229708,7216,479663.36,0.0314,66.47
2025-12,Area_12,T160,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,103748,2045,216985.77,0.0197,106.11
2025-12,Area_12,T160,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,240667,9210,272685.97,0.0383,29.61
2025-12,Area_12,T160,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,47648,2269,149869.53,0.0476,66.05
2025-12,Area_12,T160,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,69647,3005,121555.37,0.0431,40.45
2025-01,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,174226,8791,897231.96,0.0505,102.06
2025-01,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,34546,814,48951.31,0.0236,60.14
2025-01,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,108327,5617,224251.29,0.0519,39.92
2025-01,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,140045,3164,188350.55,0.0226,59.53
2025-02,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,54307,2734,153296.26,0.0503,56.07
2025-02,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,285388,7020,559665.27,0.0246,79.72
2025-02,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,119895,3469,310436.33,0.0289,89.49
2025-02,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,269502,10028,232846.57,0.0372,23.22
2025-03,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,131113,4341,492995.16,0.0331,113.57
2025-03,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,227091,10049,399716.69,0.0443,39.78
2025-03,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,63856,2321,133329.82,0.0363,57.44
2025-03,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,141638,3577,281382.21,0.0253,78.66
2025-04,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,106849,5686,115637.86,0.0532,20.34
2025-04,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,177871,7091,255540.82,0.0399,36.04
2025-04,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,240712,9804,734862.13,0.0407,74.96
2025-04,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,287088,12663,924985.30,0.0441,73.05
2025-05,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,293989,7217,567799.37,0.0245,78.68
2025-05,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,236879,12463,1131065.22,0.0526,90.75
2025-05,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,264790,2805,196689.62,0.0106,70.12
2025-05,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,72082,1150,70043.74,0.0160,60.91
2025-06,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,85711,1761,111380.32,0.0205,63.25
2025-06,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,132000,7589,234649.68,0.0575,30.92
2025-06,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,27034,1538,66550.52,0.0569,43.27
2025-06,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,95348,4734,376771.31,0.0496,79.59
2025-07,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,42231,2285,50205.96,0.0541,21.97
2025-07,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,210409,9870,593922.52,0.0469,60.17
2025-07,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,176018,8514,230944.54,0.0484,27.13
2025-07,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,25566,1351,63625.00,0.0528,47.09
2025-08,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,71408,2765,68687.94,0.0387,24.84
2025-08,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,268089,5146,287750.73,0.0192,55.92
2025-08,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,238422,6868,485053.69,0.0288,70.63
2025-08,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,255364,5836,555022.84,0.0229,95.10
2025-09,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,244350,14040,770348.53,0.0575,54.87
2025-09,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,275117,12554,1403280.63,0.0456,111.78
2025-09,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,54407,2390,194094.19,0.0439,81.21
2025-09,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,161320,2102,62148.49,0.0130,29.57
2025-10,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,145496,4486,366942.71,0.0308,81.80
2025-10,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,41058,2386,84261.13,0.0581,35.31
2025-10,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,260035,11247,525014.21,0.0433,46.68
2025-10,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,65693,709,21767.06,0.0108,30.70
2025-11,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,245449,9226,243566.48,0.0376,26.40
2025-11,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,138469,2638,219476.88,0.0191,83.20
2025-11,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,278180,10442,470413.59,0.0375,45.05
2025-11,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,131414,6383,158181.18,0.0486,24.78
2025-12,Area_3,T034,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,101144,5551,654846.89,0.0549,117.97
2025-12,Area_3,T034,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,67234,3754,316365.31,0.0558,84.27
2025-12,Area_3,T034,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,160813,9622,287651.90,0.0598,29.90
2025-12,Area_3,T034,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,125711,5203,485359.22,0.0414,93.28
2025-01,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,278382,12826,673137.74,0.0461,52.48
2025-01,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,138778,3708,200806.04,0.0267,54.15
2025-01,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,153206,7649,503723.96,0.0499,65.85
2025-01,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,141529,7154,255528.34,0.0505,35.72
2025-02,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,75810,3087,330419.77,0.0407,107.04
2025-02,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,55120,888,61624.98,0.0161,69.40
2025-02,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,206185,10524,397946.75,0.0510,37.81
2025-02,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,233482,7412,231234.37,0.0317,31.20
2025-03,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,271147,15732,588987.62,0.0580,37.44
2025-03,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,107957,2346,73537.83,0.0217,31.35
2025-03,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,67404,2724,249342.22,0.0404,91.54
2025-03,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,51152,2369,215821.28,0.0463,91.10
2025-04,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,74325,4219,111750.19,0.0568,26.49
2025-04,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,153074,3101,174965.84,0.0203,56.42
2025-04,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,61815,3067,237582.72,0.0496,77.46
2025-04,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,214308,10863,1100230.05,0.0507,101.28
2025-05,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,42743,1625,74432.13,0.0380,45.80
2025-05,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,150275,6993,349006.79,0.0465,49.91
2025-05,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,61446,3080,235783.82,0.0501,76.55
2025-05,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,256240,8910,1017010.27,0.0348,114.14
2025-06,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,116666,1560,65077.66,0.0134,41.72
2025-06,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,272428,7125,403020.04,0.0262,56.56
2025-06,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,239368,9445,870757.19,0.0395,92.19
2025-06,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,55776,975,62805.51,0.0175,64.42
2025-07,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,58368,2516,90059.31,0.0431,35.79
2025-07,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,276286,5948,292286.07,0.0215,49.14
2025-07,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,90856,2991,66997.19,0.0329,22.40
2025-07,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,256328,3646,432176.68,0.0142,118.53
2025-08,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,290127,4259,162827.24,0.0147,38.23
2025-08,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,268945,15132,1625849.25,0.0563,107.44
2025-08,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,80666,2120,49838.57,0.0263,23.51
2025-08,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,162475,2950,303933.96,0.0182,103.03
2025-09,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,85035,4709,173234.17,0.0554,36.79
2025-09,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,117561,3252,269483.46,0.0277,82.87
2025-09,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,143731,1676,117796.61,0.0117,70.28
2025-09,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,35227,859,41705.35,0.0244,48.55
2025-10,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,113402,1888,68620.47,0.0166,36.35
2025-10,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,166468,1975,138302.24,0.0119,70.03
2025-10,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,246957,8473,795424.80,0.0343,93.88
2025-10,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,85121,3746,408618.14,0.0440,109.08
2025-11,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,237975,6918,233775.12,0.0291,33.79
2025-11,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,44425,961,44679.86,0.0216,46.49
2025-11,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,91123,1803,59611.50,0.0198,33.06
2025-11,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,178895,3078,124475.48,0.0172,40.44
2025-12,Area_7,T095,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,234304,13554,896967.54,0.0578,66.18
2025-12,Area_7,T095,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,50580,2502,76250.52,0.0495,30.48
2025-12,Area_7,T095,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,46469,1228,27857.42,0.0264,22.69
2025-12,Area_7,T095,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,189020,7741,634442.37,0.0410,81.96
2025-01,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,189252,10675,467695.31,0.0564,43.81
2025-01,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,147845,5546,275116.78,0.0375,49.61
2025-01,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,135052,2394,254117.07,0.0177,106.15
2025-01,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,198742,11815,292718.92,0.0594,24.78
2025-02,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,68762,1811,197102.66,0.0263,108.84
2025-02,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,169058,2830,129136.50,0.0167,45.63
2025-02,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,162675,6230,563373.54,0.0383,90.43
2025-02,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,167483,5326,252344.81,0.0318,47.38
2025-03,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,163842,2802,128721.53,0.0171,45.94
2025-03,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,221157,4838,425322.00,0.0219,87.91
2025-03,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,175579,9841,246435.38,0.0560,25.04
2025-03,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,277144,15878,451205.82,0.0573,28.42
2025-04,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,23879,817,60275.87,0.0342,73.78
2025-04,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,224381,4728,304029.32,0.0211,64.30
2025-04,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,166859,6214,427253.12,0.0372,68.76
2025-04,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,45402,993,77872.91,0.0219,78.42
2025-05,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,217273,12315,876230.89,0.0567,71.15
2025-05,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,227382,12727,627583.49,0.0560,49.31
2025-05,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,76435,1016,82808.82,0.0133,81.50
2025-05,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,22853,631,27779.49,0.0276,44.02
2025-06,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,293584,13872,1064209.29,0.0473,76.72
2025-06,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,105694,2223,203569.90,0.0210,91.57
2025-06,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,279004,10211,825571.95,0.0366,80.85
2025-06,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,225870,8043,822593.02,0.0356,102.27
2025-07,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,114203,6496,134851.38,0.0569,20.76
2025-07,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,186402,7161,780772.77,0.0384,109.03
2025-07,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,120166,6639,135702.23,0.0552,20.44
2025-07,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,58977,676,79398.40,0.0115,117.45
2025-08,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,102804,2029,57032.01,0.0197,28.11
2025-08,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,76042,2745,159197.96,0.0361,58.00
2025-08,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,187506,5016,296664.31,0.0268,59.14
2025-08,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,249052,8185,501181.94,0.0329,61.23
2025-09,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,66652,3440,282797.07,0.0516,82.21
2025-09,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,177182,9035,276505.11,0.0510,30.60
2025-09,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,62591,971,62255.55,0.0155,64.11
2025-09,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,271608,11582,995707.94,0.0426,85.97
2025-10,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,279830,13232,600030.37,0.0473,45.35
2025-10,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,283575,9355,383728.16,0.0330,41.02
2025-10,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,275270,8653,926956.00,0.0314,107.13
2025-10,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,264015,9874,574540.17,0.0374,58.19
2025-11,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,286118,8401,428161.40,0.0294,50.97
2025-11,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,105222,1628,178338.50,0.0155,109.54
2025-11,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,140973,6599,156549.80,0.0468,23.72
2025-11,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,99698,1753,134446.42,0.0176,76.70
2025-12,Area_3,T041,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,142659,8530,850512.61,0.0598,99.71
2025-12,Area_3,T041,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,185720,7658,733274.17,0.0412,95.75
2025-12,Area_3,T041,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,154144,7412,410628.46,0.0481,55.40
2025-12,Area_3,T041,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,115768,6874,385552.29,0.0594,56.09
2025-01,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,298363,8393,275108.23,0.0281,32.78
2025-01,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,195657,6217,472087.39,0.0318,75.93
2025-01,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,81282,4612,210650.37,0.0567,45.67
2025-01,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,206059,2711,126807.48,0.0132,46.78
2025-02,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,43178,2322,87322.77,0.0538,37.61
2025-02,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,82778,3485,214205.59,0.0421,61.47
2025-02,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,138292,1865,141123.74,0.0135,75.67
2025-02,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,180749,9858,1171138.33,0.0545,118.80
2025-03,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,128644,2210,150768.91,0.0172,68.22
2025-03,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,257957,10905,1249902.43,0.0423,114.62
2025-03,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,143950,5724,509511.18,0.0398,89.01
2025-03,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,40121,2165,255427.38,0.0540,117.98
2025-04,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,168250,4968,333818.76,0.0295,67.19
2025-04,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,85638,3620,88607.60,0.0423,24.48
2025-04,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,259015,9971,367345.71,0.0385,36.84
2025-04,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,96788,2556,171765.11,0.0264,67.20
2025-05,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,286714,13251,1193566.73,0.0462,90.07
2025-05,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,291593,6268,337156.61,0.0215,53.79
2025-05,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,44887,1496,100165.39,0.0333,66.96
2025-05,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,204307,11533,518352.15,0.0564,44.95
2025-06,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,250639,14575,1472299.07,0.0582,101.02
2025-06,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,227582,4963,286362.04,0.0218,57.70
2025-06,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,294371,11084,816682.29,0.0377,73.68
2025-06,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,130848,7252,465119.75,0.0554,64.14
2025-07,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,169385,7215,353952.91,0.0426,49.06
2025-07,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,87949,1370,121356.68,0.0156,88.58
2025-07,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,49854,2096,239931.02,0.0420,114.47
2025-07,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,250305,4911,537316.24,0.0196,109.41
2025-08,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,152046,5159,156838.91,0.0339,30.40
2025-08,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,90207,5313,190174.31,0.0589,35.79
2025-08,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,126657,7446,564297.98,0.0588,75.79
2025-08,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,252273,14213,1287253.85,0.0563,90.57
2025-09,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,277946,6979,186468.55,0.0251,26.72
2025-09,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,115830,5663,426974.37,0.0489,75.40
2025-09,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,182806,7390,434665.76,0.0404,58.82
2025-09,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,119978,6204,419534.84,0.0517,67.62
2025-10,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,200537,10041,741728.86,0.0501,73.87
2025-10,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,104244,2435,101689.01,0.0234,41.76
2025-10,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,46440,1815,165012.03,0.0391,90.92
2025-10,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,75919,2470,188662.92,0.0325,76.38
2025-11,Area_11,T140,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,118995,1398,138642.16,0.0117,99.17
2025-11,Area_11,T140,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,39507,1745,89384.46,0.0442,51.22
2025-11,Area_11,T140,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,295337,12862,1087720.47,0.0436,84.57
2025-11,Area_11,T140,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,181764,10814,948029.59,0.0595,87.67
