CONGRESS_INTERACTION_ID,CUSTOMER_ID,TIER,CONGRESS_NAME,MODE,START_TIME,END_TIME,INVITATION_SENT,REGISTERED,ATTENDED,SESSIONS_ATTENDED,MINUTES_SPENT,PARTICIPATION_TYPE,BOOTH_VISIT,MSL_MEETING,INTENT_SCORE,POST_CONGRESS_FOLLOWUP
CON03661,2217695616,tier_1,Future Care 360,Virtual,2025-09-09 13:00:00.000,2025-09-09 17:00:00.000,true,true,true,4,180,Delegate,true,false,3,true
CON03662,6654283754,tier_1,Global Med Summit A,Hybrid,2025-02-13 14:00:00.000,2025-02-13 16:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON03663,1500974349,tier_2,Health Forum X,Physical,2025-01-15 10:00:00.000,2025-01-15 12:00:00.000,true,true,true,6,180,Delegate,true,true,3,true
CON03664,7664542555,tier_2,Health Forum X,Physical,2025-05-02 13:00:00.000,2025-05-02 21:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON03665,7121124881,tier_2,Clinical Excellence Y,Virtual,2025-03-13 08:00:00.000,2025-03-13 10:00:00.000,true,true,true,5,150,Speaker,true,false,5,true
CON03666,2209158013,tier_2,Global Med Summit A,Hybrid,2025-08-20 14:00:00.000,2025-08-20 18:00:00.000,true,true,true,3,180,Delegate,true,true,5,true
CON03667,1775513038,tier_2,Future Care 360,Virtual,2025-12-23 16:00:00.000,2025-12-23 19:00:00.000,true,true,false,0,0,Delegate,false,false,3,false
CON03668,3789436371,tier_2,Therapy Advance Z,Hybrid,2025-11-09 14:00:00.000,2025-11-09 21:00:00.000,true,true,true,6,270,Delegate,false,true,5,false
CON03669,2547778308,tier_1,Future Care 360,Physical,2025-01-18 16:00:00.000,2025-01-18 18:00:00.000,true,true,false,0,0,Speaker,false,false,2,false
CON03670,9812996672,tier_1,World Therapy Connect,Virtual,2025-04-08 16:00:00.000,2025-04-08 22:00:00.000,true,true,true,2,60,Delegate,true,false,3,false
CON03671,4041480518,tier_1,Therapy Advance Z,Hybrid,2025-06-22 15:00:00.000,2025-06-22 19:00:00.000,true,true,true,3,90,Delegate,false,false,4,false
CON03672,2563743371,tier_1,Health Forum X,Virtual,2025-07-25 14:00:00.000,2025-07-25 16:00:00.000,true,true,true,6,360,Speaker,true,false,3,false
CON03673,6134785446,tier_1,Health Forum X,Physical,2025-10-13 09:00:00.000,2025-10-13 17:00:00.000,true,false,false,0,0,Speaker,false,false,3,false
CON03674,2824779336,tier_1,Global Med Summit A,Virtual,2025-03-07 15:00:00.000,2025-03-07 22:00:00.000,true,true,false,0,0,Speaker,false,false,3,true
CON03675,1785648039,tier_2,Therapy Advance Z,Virtual,2025-07-08 13:00:00.000,2025-07-08 19:00:00.000,true,true,true,4,160,Delegate,false,false,5,true
CON03676,9796530241,tier_1,World Therapy Connect,Physical,2025-01-26 16:00:00.000,2025-01-26 18:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON03677,3838625703,tier_1,World Therapy Connect,Virtual,2025-05-12 13:00:00.000,2025-05-12 20:00:00.000,true,true,true,3,120,Delegate,true,false,3,true
CON03678,9238933561,tier_2,Health Forum X,Hybrid,2025-03-30 16:00:00.000,2025-03-31 00:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON03679,2952000472,tier_2,Therapy Advance Z,Hybrid,2025-12-12 16:00:00.000,2025-12-12 20:00:00.000,true,true,true,1,60,Delegate,false,false,5,true
CON03680,2976382161,tier_2,Med Innovation Hub,Physical,2025-05-24 14:00:00.000,2025-05-24 22:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON03681,2969590711,tier_1,Med Innovation Hub,Hybrid,2025-05-08 12:00:00.000,2025-05-08 20:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON03682,1248145663,tier_1,Clinical Excellence Y,Virtual,2025-12-21 08:00:00.000,2025-12-21 13:00:00.000,true,true,true,4,240,Delegate,true,false,3,false
CON03683,2802369725,tier_1,Med Innovation Hub,Physical,2025-04-14 11:00:00.000,2025-04-14 14:00:00.000,true,true,true,4,120,Speaker,false,false,4,false
CON03684,7653416429,tier_1,Health Forum X,Physical,2025-03-06 15:00:00.000,2025-03-06 19:00:00.000,true,true,true,1,30,Speaker,false,false,3,false
CON03685,8691729770,tier_1,Med Innovation Hub,Physical,2025-10-29 14:00:00.000,2025-10-29 22:00:00.000,true,true,true,6,360,Speaker,true,true,3,true
CON03686,3330576896,tier_2,Global Med Summit A,Hybrid,2025-05-02 10:00:00.000,2025-05-02 17:00:00.000,true,true,true,1,40,Delegate,true,false,5,false
CON03687,5702232462,tier_2,Med Innovation Hub,Hybrid,2025-05-19 10:00:00.000,2025-05-19 13:00:00.000,true,false,false,0,0,Chairperson,false,false,2,true
CON03688,3192387771,tier_1,Med Innovation Hub,Virtual,2025-10-27 08:00:00.000,2025-10-27 14:00:00.000,true,true,true,6,180,Delegate,false,true,3,false
CON03689,7997518130,tier_1,Health Forum X,Hybrid,2025-09-15 10:00:00.000,2025-09-15 18:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON03690,4077395702,tier_2,World Therapy Connect,Hybrid,2025-08-13 08:00:00.000,2025-08-13 14:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON03691,3630097529,tier_1,Future Care 360,Physical,2025-04-13 12:00:00.000,2025-04-13 16:00:00.000,true,true,true,5,150,Delegate,true,false,5,false
CON03692,1922256702,tier_1,Therapy Advance Z,Physical,2025-06-06 16:00:00.000,2025-06-06 21:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON03693,1281179599,tier_1,Med Innovation Hub,Hybrid,2025-09-12 11:00:00.000,2025-09-12 13:00:00.000,true,true,true,4,120,Delegate,false,true,3,true
CON03694,3183003228,tier_1,Therapy Advance Z,Hybrid,2025-01-28 10:00:00.000,2025-01-28 12:00:00.000,true,true,true,1,40,Delegate,true,true,3,true
CON03695,9121790177,tier_1,Med Innovation Hub,Physical,2025-12-14 15:00:00.000,2025-12-14 23:00:00.000,true,true,true,6,240,Delegate,true,true,3,false
CON03696,9093101197,tier_2,World Therapy Connect,Virtual,2025-06-30 13:00:00.000,2025-06-30 16:00:00.000,true,true,true,4,180,Delegate,false,false,5,false
CON03697,2092025403,tier_1,Future Care 360,Hybrid,2025-04-04 16:00:00.000,2025-04-04 19:00:00.000,true,true,true,1,30,Delegate,false,true,4,true
CON03698,6038859724,tier_1,Clinical Excellence Y,Physical,2025-03-25 10:00:00.000,2025-03-25 13:00:00.000,true,true,true,5,200,Delegate,false,false,3,true
CON03699,3849195136,tier_2,Med Innovation Hub,Virtual,2025-02-13 13:00:00.000,2025-02-13 16:00:00.000,true,true,true,5,200,Delegate,true,true,3,true
CON03700,9645910818,tier_2,Therapy Advance Z,Physical,2025-05-21 08:00:00.000,2025-05-21 15:00:00.000,true,true,true,5,225,Delegate,false,false,4,false
CON03701,3789436371,tier_2,Therapy Advance Z,Hybrid,2025-11-09 14:00:00.000,2025-11-09 21:00:00.000,true,true,true,6,270,Delegate,false,true,5,false
CON03702,4789760747,tier_2,Med Innovation Hub,Physical,2025-08-21 16:00:00.000,2025-08-22 00:00:00.000,true,true,true,1,60,Delegate,true,false,5,false
CON03703,6742528226,tier_1,Future Care 360,Virtual,2025-11-27 09:00:00.000,2025-11-27 14:00:00.000,true,true,true,5,200,Delegate,false,false,3,false
CON03704,4095434188,tier_2,Therapy Advance Z,Physical,2025-08-26 09:00:00.000,2025-08-26 15:00:00.000,true,true,true,6,270,Speaker,false,false,3,false
CON03705,9897776712,tier_1,World Therapy Connect,Hybrid,2025-11-27 12:00:00.000,2025-11-27 15:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON03706,3954108348,tier_2,Med Innovation Hub,Hybrid,2025-11-28 09:00:00.000,2025-11-28 12:00:00.000,true,true,true,3,90,Delegate,true,true,3,true
CON03707,8845502525,tier_2,Health Forum X,Physical,2025-04-26 16:00:00.000,2025-04-26 19:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON03708,6662032102,tier_2,Med Innovation Hub,Physical,2025-02-19 10:00:00.000,2025-02-19 18:00:00.000,true,true,true,3,180,Delegate,false,false,4,true
CON03709,3385762920,tier_1,Future Care 360,Virtual,2025-10-12 13:00:00.000,2025-10-12 18:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON03710,7525068035,tier_2,Health Forum X,Hybrid,2025-02-07 10:00:00.000,2025-02-07 17:00:00.000,true,true,true,6,180,Delegate,true,true,5,true
CON03711,2330916521,tier_1,Clinical Excellence Y,Virtual,2025-11-28 08:00:00.000,2025-11-28 13:00:00.000,true,true,true,2,90,Delegate,false,false,5,true
CON03712,1764922175,tier_1,Global Med Summit A,Physical,2025-05-06 10:00:00.000,2025-05-06 15:00:00.000,true,true,true,5,200,Delegate,true,false,4,true
CON03713,3001185693,tier_1,Health Forum X,Hybrid,2025-09-03 08:00:00.000,2025-09-03 12:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON03714,1614403954,tier_2,Health Forum X,Hybrid,2025-09-17 12:00:00.000,2025-09-17 17:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON03715,7971169648,tier_2,World Therapy Connect,Physical,2025-11-05 13:00:00.000,2025-11-05 15:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON03716,8267014009,tier_2,Health Forum X,Hybrid,2025-01-27 16:00:00.000,2025-01-27 23:00:00.000,true,true,true,2,60,Delegate,true,false,4,false
CON03717,7586881785,tier_2,Clinical Excellence Y,Virtual,2025-01-08 14:00:00.000,2025-01-08 20:00:00.000,true,true,true,2,80,Delegate,true,false,3,false
CON03718,3137299287,tier_2,Med Innovation Hub,Virtual,2025-07-02 14:00:00.000,2025-07-02 20:00:00.000,true,true,true,1,40,Delegate,false,false,5,false
CON03719,5870789855,tier_2,Health Forum X,Physical,2025-09-11 08:00:00.000,2025-09-11 14:00:00.000,true,true,true,1,30,Delegate,false,true,4,true
CON03720,3902884511,tier_1,Med Innovation Hub,Hybrid,2025-04-07 13:00:00.000,2025-04-07 19:00:00.000,true,true,true,5,300,Chairperson,false,true,3,false
CON03721,2578065384,tier_2,Health Forum X,Physical,2025-10-03 15:00:00.000,2025-10-03 23:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON03722,2257423933,tier_2,Global Med Summit A,Virtual,2025-02-08 15:00:00.000,2025-02-08 20:00:00.000,true,true,true,4,180,Delegate,false,false,4,true
CON03723,5628058796,tier_2,Health Forum X,Virtual,2025-12-11 10:00:00.000,2025-12-11 13:00:00.000,true,true,true,3,135,Speaker,true,true,4,false
CON03724,8945667590,tier_1,Med Innovation Hub,Hybrid,2025-08-08 13:00:00.000,2025-08-08 18:00:00.000,true,true,true,6,240,Delegate,false,true,4,true
CON03725,8337921315,tier_2,Med Innovation Hub,Hybrid,2025-03-12 11:00:00.000,2025-03-12 17:00:00.000,true,true,true,2,120,Delegate,true,true,4,true
CON03726,9067676952,tier_1,Global Med Summit A,Virtual,2025-03-21 09:00:00.000,2025-03-21 15:00:00.000,true,true,true,1,30,Chairperson,false,true,4,true
CON03727,4695475342,tier_2,Health Forum X,Virtual,2025-02-12 12:00:00.000,2025-02-12 19:00:00.000,true,true,true,2,90,Delegate,false,true,5,true
CON03728,3774948414,tier_1,Health Forum X,Virtual,2025-07-25 09:00:00.000,2025-07-25 16:00:00.000,true,true,true,2,120,Delegate,true,true,5,false
CON03729,5748740769,tier_1,World Therapy Connect,Virtual,2025-11-24 10:00:00.000,2025-11-24 12:00:00.000,true,true,true,6,240,Speaker,true,false,3,true
CON03730,2745818079,tier_1,Future Care 360,Hybrid,2025-04-01 14:00:00.000,2025-04-01 22:00:00.000,true,true,true,2,60,Delegate,true,false,3,false
CON03731,9348066846,tier_2,Global Med Summit A,Hybrid,2025-07-26 16:00:00.000,2025-07-26 20:00:00.000,true,true,false,0,0,Delegate,false,false,1,true
CON03732,1999238639,tier_2,Clinical Excellence Y,Physical,2025-12-18 13:00:00.000,2025-12-18 16:00:00.000,true,true,true,1,30,Delegate,true,true,3,true
CON03733,2931172145,tier_2,Global Med Summit A,Virtual,2025-09-14 10:00:00.000,2025-09-14 13:00:00.000,true,true,true,1,30,Delegate,false,true,4,false
CON03734,6191229050,tier_2,Global Med Summit A,Virtual,2025-09-21 10:00:00.000,2025-09-21 14:00:00.000,true,true,true,2,60,Delegate,true,true,5,false
CON03735,4972613781,tier_2,Health Forum X,Hybrid,2025-06-29 16:00:00.000,2025-06-30 00:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON03736,4343881798,tier_1,World Therapy Connect,Physical,2025-09-11 12:00:00.000,2025-09-11 16:00:00.000,true,true,true,4,180,Chairperson,false,false,5,true
CON03737,1250528543,tier_1,Global Med Summit A,Virtual,2025-04-11 15:00:00.000,2025-04-11 23:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON03738,9457472534,tier_1,Future Care 360,Hybrid,2025-05-10 10:00:00.000,2025-05-10 18:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON03739,7912467047,tier_2,World Therapy Connect,Virtual,2025-01-21 15:00:00.000,2025-01-21 21:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON03740,6351623720,tier_2,Therapy Advance Z,Hybrid,2025-08-25 16:00:00.000,2025-08-25 22:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON03741,5561816675,tier_1,Global Med Summit A,Physical,2025-06-15 15:00:00.000,2025-06-15 23:00:00.000,true,true,true,1,40,Delegate,false,false,5,true
CON03742,9234657834,tier_2,Med Innovation Hub,Hybrid,2025-04-05 08:00:00.000,2025-04-05 13:00:00.000,true,true,true,4,120,Delegate,false,false,4,false
CON03743,3700748713,tier_2,Med Innovation Hub,Physical,2025-12-21 13:00:00.000,2025-12-21 15:00:00.000,true,true,true,2,120,Delegate,true,false,3,true
CON03744,6640789598,tier_2,Clinical Excellence Y,Virtual,2025-04-21 11:00:00.000,2025-04-21 16:00:00.000,true,true,true,3,90,Delegate,true,false,3,true
CON03745,5333315928,tier_1,Global Med Summit A,Physical,2025-04-08 11:00:00.000,2025-04-08 18:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON03746,6184877289,tier_2,Global Med Summit A,Physical,2025-04-06 09:00:00.000,2025-04-06 13:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON03747,5750331329,tier_1,Future Care 360,Hybrid,2025-12-01 11:00:00.000,2025-12-01 14:00:00.000,true,true,true,3,120,Chairperson,false,false,4,false
CON03748,1504146086,tier_2,Therapy Advance Z,Physical,2025-02-06 12:00:00.000,2025-02-06 18:00:00.000,true,true,true,3,135,Delegate,false,false,5,false
CON03749,4331716944,tier_1,Therapy Advance Z,Virtual,2025-10-01 09:00:00.000,2025-10-01 11:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON03750,6487111171,tier_1,Med Innovation Hub,Physical,2025-02-02 12:00:00.000,2025-02-02 20:00:00.000,true,true,false,0,0,Delegate,false,false,1,false
CON03751,8974920409,tier_2,Med Innovation Hub,Virtual,2025-02-03 14:00:00.000,2025-02-03 17:00:00.000,true,true,true,5,300,Delegate,true,true,5,true
CON03752,4028366534,tier_1,Future Care 360,Virtual,2025-07-23 16:00:00.000,2025-07-23 19:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON03753,5850626179,tier_1,Health Forum X,Physical,2025-02-17 08:00:00.000,2025-02-17 16:00:00.000,true,true,true,1,40,Delegate,true,false,4,true
CON03754,3689265376,tier_2,World Therapy Connect,Physical,2025-11-13 16:00:00.000,2025-11-13 22:00:00.000,true,true,true,4,160,Delegate,true,false,5,false
CON03755,5799518912,tier_2,Future Care 360,Hybrid,2025-02-01 12:00:00.000,2025-02-01 14:00:00.000,true,true,true,6,180,Delegate,true,true,4,true
CON03756,6791541781,tier_1,Therapy Advance Z,Hybrid,2025-08-12 11:00:00.000,2025-08-12 14:00:00.000,true,true,true,1,45,Delegate,false,true,3,false
CON03757,9570024041,tier_2,Clinical Excellence Y,Virtual,2025-12-13 11:00:00.000,2025-12-13 14:00:00.000,true,true,true,5,200,Chairperson,false,true,5,true
CON03758,9069793608,tier_1,Med Innovation Hub,Physical,2025-01-15 12:00:00.000,2025-01-15 16:00:00.000,true,true,true,5,200,Delegate,true,false,3,true
CON03759,6071346538,tier_1,Clinical Excellence Y,Virtual,2025-11-07 12:00:00.000,2025-11-07 19:00:00.000,true,true,true,3,90,Delegate,true,false,4,false
CON03760,6767043317,tier_1,Therapy Advance Z,Hybrid,2025-04-22 09:00:00.000,2025-04-22 14:00:00.000,true,true,true,1,40,Delegate,true,true,4,false
CON03761,2291786096,tier_1,Global Med Summit A,Hybrid,2025-03-07 12:00:00.000,2025-03-07 19:00:00.000,true,true,true,2,80,Chairperson,false,true,4,true
CON03762,7589304264,tier_2,Global Med Summit A,Physical,2025-09-17 11:00:00.000,2025-09-17 13:00:00.000,true,true,false,0,0,Speaker,false,false,3,true
CON03763,3470216056,tier_1,Global Med Summit A,Hybrid,2025-09-24 16:00:00.000,2025-09-25 00:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON03764,2446028208,tier_1,Future Care 360,Physical,2025-02-06 11:00:00.000,2025-02-06 19:00:00.000,true,true,false,0,0,Delegate,false,false,1,false
CON03765,9121790177,tier_1,Med Innovation Hub,Virtual,2025-11-01 16:00:00.000,2025-11-01 23:00:00.000,true,true,true,2,120,Chairperson,false,true,5,false
CON03766,5563983489,tier_1,Clinical Excellence Y,Virtual,2025-09-02 12:00:00.000,2025-09-02 19:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON03767,1766725331,tier_1,Clinical Excellence Y,Physical,2025-01-16 12:00:00.000,2025-01-16 20:00:00.000,true,true,true,2,60,Delegate,true,false,5,true
CON03768,7051483776,tier_2,Future Care 360,Hybrid,2025-01-23 11:00:00.000,2025-01-23 19:00:00.000,true,true,false,0,0,Delegate,false,false,3,true
CON03769,3183003228,tier_1,Therapy Advance Z,Hybrid,2025-07-22 14:00:00.000,2025-07-22 17:00:00.000,true,true,true,1,60,Delegate,true,true,5,true
CON03770,1832067206,tier_2,World Therapy Connect,Physical,2025-03-08 10:00:00.000,2025-03-08 16:00:00.000,true,true,true,4,120,Delegate,true,false,5,true
CON03771,4041480518,tier_1,Clinical Excellence Y,Hybrid,2025-12-22 12:00:00.000,2025-12-22 14:00:00.000,true,true,true,3,90,Delegate,false,true,4,false
CON03772,1095095477,tier_1,Therapy Advance Z,Virtual,2025-10-04 10:00:00.000,2025-10-04 18:00:00.000,true,true,true,3,90,Delegate,false,false,5,true
CON03773,2065712232,tier_1,Med Innovation Hub,Hybrid,2025-04-11 12:00:00.000,2025-04-11 17:00:00.000,true,true,true,5,225,Speaker,false,false,3,true
CON03774,4987985399,tier_1,Global Med Summit A,Physical,2025-01-15 11:00:00.000,2025-01-15 19:00:00.000,true,true,true,5,300,Delegate,false,false,4,true
CON03775,9461312776,tier_1,Health Forum X,Hybrid,2025-04-01 16:00:00.000,2025-04-01 22:00:00.000,true,true,true,4,160,Delegate,false,false,3,false
CON03776,9843463626,tier_2,Clinical Excellence Y,Physical,2025-07-22 10:00:00.000,2025-07-22 12:00:00.000,true,true,false,0,0,Delegate,false,false,3,false
CON03777,5589576730,tier_1,World Therapy Connect,Virtual,2025-11-09 12:00:00.000,2025-11-09 18:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON03778,8450290869,tier_1,Global Med Summit A,Hybrid,2025-03-17 08:00:00.000,2025-03-17 10:00:00.000,true,true,true,2,90,Delegate,false,true,3,false
CON03779,3579823819,tier_2,Global Med Summit A,Physical,2025-05-12 13:00:00.000,2025-05-12 20:00:00.000,true,true,true,6,240,Delegate,true,true,4,true
CON03780,5741414841,tier_1,Med Innovation Hub,Hybrid,2025-09-28 13:00:00.000,2025-09-28 16:00:00.000,true,true,true,3,135,Speaker,true,false,4,true
CON03781,8472986258,tier_1,Med Innovation Hub,Physical,2025-07-11 09:00:00.000,2025-07-11 14:00:00.000,true,true,true,6,360,Delegate,false,false,3,false
CON03782,4606046509,tier_1,Clinical Excellence Y,Virtual,2025-04-04 10:00:00.000,2025-04-04 18:00:00.000,true,true,true,1,45,Delegate,false,false,4,true
CON03783,4136960407,tier_2,Clinical Excellence Y,Virtual,2025-06-11 15:00:00.000,2025-06-11 23:00:00.000,true,true,true,4,120,Delegate,true,false,5,false
CON03784,9023721790,tier_2,Health Forum X,Virtual,2025-06-05 16:00:00.000,2025-06-05 23:00:00.000,true,true,true,5,225,Delegate,true,false,5,false
CON03785,3869722232,tier_2,Global Med Summit A,Virtual,2025-11-03 12:00:00.000,2025-11-03 18:00:00.000,true,true,true,4,120,Delegate,true,false,3,false
CON03786,8148707024,tier_1,Med Innovation Hub,Hybrid,2025-10-14 15:00:00.000,2025-10-14 22:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON03787,6191229050,tier_2,Clinical Excellence Y,Physical,2025-03-14 13:00:00.000,2025-03-14 19:00:00.000,true,true,true,6,270,Chairperson,false,false,4,false
CON03788,2909129863,tier_2,Health Forum X,Virtual,2025-03-17 12:00:00.000,2025-03-17 20:00:00.000,true,true,true,5,300,Delegate,true,false,4,true
CON03789,9959745681,tier_1,World Therapy Connect,Virtual,2025-06-14 09:00:00.000,2025-06-14 17:00:00.000,true,true,true,1,45,Delegate,true,false,3,false
CON03790,9457472534,tier_1,Clinical Excellence Y,Virtual,2025-06-06 16:00:00.000,2025-06-06 20:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON03791,6515843632,tier_2,Therapy Advance Z,Virtual,2025-03-04 16:00:00.000,2025-03-05 00:00:00.000,true,true,true,2,120,Delegate,true,false,5,false
CON03792,5686816007,tier_1,Health Forum X,Physical,2025-08-16 15:00:00.000,2025-08-16 23:00:00.000,true,true,true,6,270,Delegate,false,false,5,false
